# range_bin,doppler_bin,angle_deg,snr,zone_flag
190.0,8,5.3,101.5,0
175.0,8,11.4,101.7,0
176.0,8,15.3,101.3,0
178.0,8,28.5,101.2,0
179.0,8,28.0,101.9,0
180.0,8,25.4,101.4,0
183.0,8,25.1,101.1,0
184.0,8,29.6,101.1,0
191.0,8,11.1,101.3,0
193.0,8,17.1,102.4,0
74.0,8,0.1,101.0,0
128.0,8,-0.3,101.0,1
60.0,8,0.2,101.0,0
72.0,8,0.1,101.1,0
167.0,8,-0.1,101.0,0
154.0,8,0.0,101.0,0
70.0,8,0.0,101.1,0
144.0,8,0.1,101.0,1
50.0,8,0.2,101.1,0
166.0,8,0.0,101.2,0
139.0,8,-0.3,101.2,1
146.0,8,0.0,101.1,1
189.0,8,-0.3,101.1,0
136.0,8,0.0,101.1,1
123.0,8,-0.3,101.1,1
124.0,8,-0.0,101.2,1
162.0,8,0.3,101.2,0
49.0,8,0.1,101.2,0
59.0,8,-0.2,101.2,0
185.0,8,0.3,101.1,0
127.0,8,0.0,101.1,1
184.0,8,0.7,101.1,0
153.0,8,-0.7,101.2,0
75.0,8,0.3,101.1,0
152.0,8,-0.7,101.1,0
168.0,8,-0.3,101.2,0
151.0,8,-0.6,101.1,0
71.0,8,-0.3,101.2,0
149.0,8,-0.3,101.2,1
69.0,8,-0.3,101.1,0
129.0,8,-0.3,101.2,1
169.0,8,0.2,101.2,0
173.0,8,2.2,101.2,0
176.0,8,-0.0,101.2,0
183.0,8,2.5,101.2,0
148.0,8,-1.0,101.2,1
145.0,8,1.6,101.2,1
180.0,8,-1.5,101.2,0
179.0,8,-5.6,101.7,0
192.0,8,1.1,101.7,0
137.0,8,2.7,102.0,1
138.0,8,2.9,101.8,1
140.0,8,5.2,101.4,1
141.0,8,8.5,101.4,1
142.0,8,11.2,101.4,1
143.0,8,11.0,101.3,1
150.0,8,-12.3,101.3,0
155.0,8,-11.6,101.7,0
156.0,8,-18.4,101.8,0
157.0,8,-33.4,101.3,0
159.0,8,14.7,101.3,0
160.0,8,11.8,101.6,0
161.0,8,10.7,101.3,0
163.0,8,10.5,101.7,0
164.0,8,11.8,101.8,0
165.0,8,13.9,101.3,0
190.0,8,34.6,101.3,0
170.0,8,17.5,101.7,0
171.0,8,13.4,101.9,0
172.0,8,10.7,101.5,0
174.0,8,7.0,101.3,0
175.0,8,3.9,101.7,0
191.0,8,24.5,101.3,0
193.0,8,21.4,102.4,0
50.0,8,0.2,101.0,0
60.0,8,0.2,101.1,0
162.0,8,-0.0,101.1,0
59.0,8,0.1,101.2,0
152.0,8,-0.2,101.1,0
166.0,8,0.1,101.0,0
151.0,8,-0.0,101.1,0
49.0,8,0.1,101.1,0
176.0,8,0.1,101.1,0
148.0,8,0.2,101.2,1
147.0,8,0.0,101.1,1
146.0,8,-0.0,101.2,1
145.0,8,0.1,101.2,1
178.0,8,-0.7,101.1,0
180.0,8,-0.5,101.2,0
123.0,8,-0.1,101.1,1
182.0,8,0.4,101.2,0
127.0,8,0.0,101.1,1
129.0,8,-0.3,101.2,1
185.0,8,0.4,101.2,0
75.0,8,0.3,101.2,0
186.0,8,0.0,101.1,0
189.0,8,-0.2,101.2,0
72.0,8,-0.0,101.1,0
139.0,8,-0.1,101.2,1
70.0,8,-0.2,101.2,0
69.0,8,-0.2,101.3,0
71.0,8,-0.2,101.3,0
168.0,8,-0.4,101.5,0
169.0,8,-0.1,101.5,0
170.0,8,0.8,101.8,0
171.0,8,2.0,101.9,0
138.0,8,0.6,101.7,1
165.0,8,1.1,101.2,0
164.0,8,1.6,101.8,0
163.0,8,1.8,101.6,0
161.0,8,2.0,101.3,0
172.0,8,4.4,101.4,0
173.0,8,5.0,101.2,0
160.0,8,2.7,101.5,0
159.0,8,2.9,101.2,0
157.0,8,-2.4,101.3,0
156.0,8,-5.6,101.8,0
155.0,8,-6.2,101.8,0
154.0,8,-6.2,101.2,0
153.0,8,-6.5,101.3,0
150.0,8,-10.4,101.3,0
174.0,8,9.0,101.4,0
175.0,8,9.7,101.7,0
149.0,8,-19.3,101.2,1
192.0,8,4.6,101.7,0
143.0,8,25.4,101.2,1
179.0,8,-3.0,101.7,0
142.0,8,26.8,101.3,1
124.0,8,-53.7,101.3,1
183.0,8,13.2,101.4,0
184.0,8,21.8,101.2,0
141.0,8,24.8,101.4,1
140.0,8,19.3,101.4,1
136.0,8,12.0,101.2,1
137.0,8,11.6,102.0,1
190.0,8,45.0,101.4,0
193.0,8,14.6,102.3,0
191.0,8,23.9,101.3,0
185.0,8,-0.3,101.0,0
147.0,8,0.1,101.0,1
128.0,8,-0.3,101.0,1
72.0,8,0.1,101.0,0
186.0,8,-0.3,101.1,0
87.0,8,0.1,101.1,0
60.0,8,0.2,101.1,0
181.0,8,-0.1,101.1,0
176.0,8,0.1,101.1,0
88.0,8,0.2,101.1,0
135.0,8,0.1,101.1,1
152.0,8,-0.2,101.1,0
143.0,8,0.3,101.1,1
162.0,8,0.2,101.1,0
166.0,8,0.1,101.2,0
136.0,8,0.2,101.2,1
151.0,8,-0.1,101.2,0
168.0,8,-0.3,101.2,0
50.0,8,0.2,101.1,0
153.0,8,-0.5,101.2,0
154.0,8,-0.6,101.2,0
191.0,8,-0.0,101.2,0
75.0,8,0.4,101.2,0
148.0,8,0.3,101.2,1
146.0,8,0.8,101.2,1
145.0,8,1.2,101.2,1
183.0,8,1.5,101.2,0
70.0,8,-0.3,101.1,0
69.0,8,-0.2,101.2,0
59.0,8,-0.3,101.2,0
123.0,8,0.4,101.2,1
139.0,8,0.8,101.1,1
184.0,8,3.7,101.2,0
49.0,8,-0.8,101.1,0
71.0,8,-0.4,101.2,0
161.0,8,1.9,101.3,0
165.0,8,1.6,101.3,0
160.0,8,2.3,101.4,0
124.0,8,2.0,101.3,1
129.0,8,-0.3,101.3,1
150.0,8,-4.7,101.3,0
149.0,8,-4.5,101.3,1
142.0,8,13.8,101.3,1
141.0,8,12.5,101.4,1
173.0,8,7.9,101.4,0
190.0,8,6.5,101.4,0
172.0,8,7.8,101.6,0
169.0,8,4.9,101.4,0
163.0,8,5.6,101.6,0
174.0,8,12.0,101.4,0
157.0,8,-17.5,101.5,0
140.0,8,17.0,101.4,1
180.0,8,1.6,101.5,0
192.0,8,10.3,101.6,0
179.0,8,-0.4,101.7,0
175.0,8,19.2,101.7,0
171.0,8,11.8,101.9,0
170.0,8,12.2,101.8,0
164.0,8,10.7,101.7,0
156.0,8,-22.8,102.0,0
155.0,8,-19.2,101.8,0
138.0,8,17.0,101.7,1
137.0,8,16.6,102.0,1
193.0,8,19.4,102.5,0
135.0,8,-0.1,101.1,1
68.0,8,0.1,101.1,0
120.0,8,0.4,101.1,1
119.0,8,0.4,101.1,1
88.0,8,0.1,101.1,0
50.0,8,0.2,101.1,0
189.0,8,-0.1,101.1,0
72.0,8,0.1,101.1,0
162.0,8,-0.1,101.1,0
128.0,8,-0.2,101.1,1
183.0,8,0.4,101.1,0
146.0,8,0.2,101.1,1
60.0,8,0.1,101.1,0
49.0,8,0.1,101.1,0
181.0,8,-0.1,101.1,0
139.0,8,-0.4,101.2,1
166.0,8,0.2,101.2,0
191.0,8,0.0,101.2,0
143.0,8,0.7,101.2,1
145.0,8,0.7,101.2,1
136.0,8,0.2,101.3,1
75.0,8,0.4,101.2,0
148.0,8,0.5,101.2,1
87.0,8,0.1,101.2,0
129.0,8,-0.4,101.3,1
152.0,8,-0.8,101.2,0
70.0,8,-0.3,101.1,0
69.0,8,-0.2,101.2,0
127.0,8,0.0,101.1,1
161.0,8,0.9,101.3,0
151.0,8,-1.2,101.3,0
168.0,8,-0.3,101.3,0
123.0,8,-0.0,101.2,1
154.0,8,-2.1,101.2,0
142.0,8,5.1,101.2,1
71.0,8,-0.4,101.3,0
153.0,8,-2.8,101.3,0
59.0,8,-0.5,101.3,0
157.0,8,-0.8,101.4,0
160.0,8,3.0,101.4,0
150.0,8,-4.2,101.4,0
149.0,8,-2.9,101.3,1
180.0,8,-0.9,101.6,0
174.0,8,5.8,101.4,0
165.0,8,4.6,101.3,0
141.0,8,15.6,101.3,1
140.0,8,12.8,101.5,1
190.0,8,12.1,101.4,0
124.0,8,-1.0,101.4,1
169.0,8,4.9,101.4,0
173.0,8,7.1,101.4,0
172.0,8,6.6,101.6,0
192.0,8,18.6,101.6,0
171.0,8,6.6,101.9,0
170.0,8,7.0,101.8,0
164.0,8,10.4,101.8,0
175.0,8,12.1,101.7,0
179.0,8,-9.5,101.7,0
163.0,8,11.5,101.7,0
156.0,8,-22.7,102.0,0
155.0,8,-18.8,101.9,0
138.0,8,17.7,101.7,1
137.0,8,16.9,102.1,1
193.0,8,30.6,102.2,0
87.0,8,0.1,101.1,0
182.0,8,-0.1,101.1,0
181.0,8,-0.2,101.1,0
192.0,8,-0.2,101.6,0
119.0,8,0.2,101.1,1
120.0,8,0.2,101.1,1
123.0,8,0.0,101.3,1
124.0,8,0.2,101.3,1
127.0,8,0.0,101.2,1
129.0,8,-0.2,101.3,1
135.0,8,0.1,101.2,1
136.0,8,0.0,101.4,1
137.0,8,-0.1,102.1,1
138.0,8,-0.2,101.8,1
139.0,8,-0.3,101.2,1
140.0,8,-0.3,101.4,1
141.0,8,-0.1,101.3,1
142.0,8,0.2,101.2,1
143.0,8,0.5,101.2,1
145.0,8,0.4,101.3,1
146.0,8,0.3,101.2,1
147.0,8,0.2,101.1,1
148.0,8,0.2,101.3,1
75.0,8,0.4,101.1,0
149.0,8,0.1,101.4,1
150.0,8,-0.2,101.5,0
72.0,8,0.0,101.2,0
71.0,8,-0.2,101.3,0
70.0,8,-0.3,101.2,0
69.0,8,-0.3,101.3,0
151.0,8,-1.1,101.3,0
152.0,8,-1.5,101.2,0
153.0,8,-1.8,101.3,0
154.0,8,-2.0,101.3,0
155.0,8,-2.1,102.0,0
156.0,8,-1.7,102.0,0
157.0,8,-0.5,101.5,0
159.0,8,2.6,101.4,0
60.0,8,-0.1,101.2,0
59.0,8,-0.5,101.4,0
160.0,8,4.0,101.7,0
161.0,8,4.2,101.4,0
162.0,8,4.3,101.2,0
163.0,8,4.6,101.6,0
164.0,8,4.9,101.8,0
165.0,8,5.4,101.4,0
166.0,8,6.0,101.3,0
167.0,8,6.7,101.2,0
168.0,8,7.3,101.5,0
49.0,8,-5.5,101.2,0
169.0,8,8.1,101.5,0
170.0,8,7.9,101.8,0
171.0,8,7.7,101.8,0
172.0,8,7.8,101.5,0
189.0,8,45.4,101.1,0
190.0,8,17.9,101.3,0
191.0,8,13.1,101.2,0
173.0,8,8.9,101.4,0
174.0,8,9.6,101.5,0
175.0,8,11.0,101.8,0
183.0,8,27.1,101.3,0
179.0,8,-11.0,101.8,0
180.0,8,1.4,101.6,0
193.0,8,20.5,102.3,0
50.0,8,0.2,101.1,0
132.0,8,-0.1,101.1,1
176.0,8,0.0,101.1,0
119.0,8,0.3,101.1,1
135.0,8,0.1,101.2,1
49.0,8,0.2,101.2,0
152.0,8,-0.1,101.3,0
167.0,8,-0.2,101.2,0
189.0,8,-0.1,101.2,0
139.0,8,-0.3,101.2,1
142.0,8,-0.0,101.3,1
161.0,8,0.3,101.2,0
72.0,8,0.1,101.1,0
70.0,8,-0.1,101.2,0
143.0,8,0.3,101.3,1
127.0,8,-0.0,101.2,1
144.0,8,0.4,101.1,1
146.0,8,0.2,101.3,1
185.0,8,0.4,101.1,0
129.0,8,-0.4,101.2,1
191.0,8,-0.0,101.3,0
60.0,8,0.0,101.1,0
184.0,8,0.9,101.3,0
183.0,8,0.8,101.5,0
192.0,8,0.0,101.7,0
123.0,8,0.2,101.3,1
71.0,8,-0.3,101.3,0
124.0,8,0.7,101.3,1
69.0,8,-0.5,101.3,0
136.0,8,1.0,101.4,1
137.0,8,0.7,102.1,1
138.0,8,0.6,101.8,1
140.0,8,1.1,101.4,1
141.0,8,2.2,101.3,1
145.0,8,1.9,101.3,1
148.0,8,-0.8,101.3,1
149.0,8,-1.9,101.4,1
150.0,8,-2.8,101.5,0
59.0,8,-0.0,101.3,0
151.0,8,-3.7,101.4,0
153.0,8,-3.9,101.3,0
154.0,8,-4.3,101.3,0
155.0,8,-4.5,101.9,0
156.0,8,-3.8,101.8,0
157.0,8,-0.5,101.4,0
159.0,8,6.9,101.4,0
160.0,8,8.0,101.6,0
163.0,8,7.0,101.6,0
164.0,8,6.9,101.7,0
165.0,8,6.9,101.4,0
166.0,8,7.2,101.3,0
168.0,8,8.7,101.5,0
169.0,8,10.1,101.5,0
170.0,8,10.5,101.8,0
171.0,8,10.5,101.8,0
190.0,8,3.1,101.4,0
172.0,8,11.0,101.4,0
173.0,8,11.6,101.4,0
174.0,8,13.2,101.6,0
175.0,8,17.2,101.8,0
179.0,8,0.3,101.7,0
180.0,8,2.6,101.4,0
182.0,8,6.5,101.3,0
193.0,8,12.2,102.4,0
158.0,8,-0.3,101.1,0
72.0,8,0.1,101.1,0
60.0,8,0.2,101.1,0
144.0,8,0.2,101.1,1
132.0,8,-0.1,101.1,1
129.0,8,-0.2,101.1,1
135.0,8,-0.0,101.1,1
139.0,8,-0.3,101.2,1
182.0,8,-0.0,101.1,0
145.0,8,0.1,101.2,1
146.0,8,0.0,101.1,1
178.0,8,-0.8,101.2,0
148.0,8,0.0,101.2,1
69.0,8,-0.1,101.2,0
59.0,8,-0.0,101.2,0
152.0,8,-0.4,101.2,0
157.0,8,0.0,101.2,0
70.0,8,-0.1,101.2,0
71.0,8,-0.1,101.2,0
50.0,8,0.2,101.1,0
49.0,8,-0.0,101.2,0
167.0,8,-0.1,101.1,0
176.0,8,-0.0,101.2,0
75.0,8,0.4,101.1,0
127.0,8,0.1,101.2,1
184.0,8,1.1,101.3,0
183.0,8,1.0,101.4,0
192.0,8,-0.1,101.7,0
179.0,8,-2.3,101.6,0
123.0,8,0.3,101.3,1
124.0,8,0.7,101.4,1
136.0,8,1.0,101.4,1
137.0,8,0.7,102.1,1
138.0,8,0.6,101.8,1
140.0,8,1.6,101.4,1
141.0,8,3.3,101.4,1
142.0,8,5.3,101.3,1
143.0,8,6.0,101.3,1
149.0,8,-4.4,101.3,1
150.0,8,-5.3,101.4,0
151.0,8,-5.5,101.3,0
153.0,8,-5.8,101.4,0
154.0,8,-6.6,101.5,0
155.0,8,-7.8,102.0,0
156.0,8,-8.2,101.8,0
159.0,8,5.7,101.5,0
160.0,8,7.0,101.7,0
161.0,8,7.8,101.3,0
163.0,8,8.2,101.5,0
164.0,8,8.5,101.6,0
165.0,8,8.5,101.3,0
166.0,8,8.4,101.3,0
168.0,8,7.5,101.5,0
169.0,8,8.0,101.6,0
170.0,8,8.3,101.8,0
189.0,8,-3.1,101.5,0
190.0,8,-0.6,101.6,0
171.0,8,9.3,101.8,0
172.0,8,8.9,101.5,0
173.0,8,8.7,101.5,0
174.0,8,8.6,101.6,0
175.0,8,9.1,101.8,0
191.0,8,4.1,101.4,0
193.0,8,18.1,102.3,0
132.0,8,-0.1,101.0,1
178.0,8,-0.4,101.0,0
87.0,8,0.1,101.0,0
128.0,8,-0.2,101.0,1
176.0,8,0.1,101.1,0
119.0,8,0.2,101.0,1
135.0,8,-0.1,101.1,1
50.0,8,0.2,101.1,0
162.0,8,0.1,101.1,0
144.0,8,0.3,101.1,1
75.0,8,0.2,101.1,0
143.0,8,0.3,101.2,1
49.0,8,0.1,101.2,0
129.0,8,-0.3,101.1,1
146.0,8,0.0,101.2,1
127.0,8,0.0,101.1,1
71.0,8,0.0,101.2,0
148.0,8,-0.0,101.2,1
166.0,8,0.2,101.2,0
59.0,8,-0.2,101.2,0
123.0,8,-0.1,101.2,1
152.0,8,-0.7,101.1,0
185.0,8,0.4,101.1,0
139.0,8,-0.3,101.2,1
70.0,8,-0.1,101.2,0
189.0,8,0.2,101.3,0
157.0,8,-0.2,101.3,0
124.0,8,0.4,101.2,1
69.0,8,-0.2,101.2,0
184.0,8,1.3,101.3,0
155.0,8,-1.9,102.0,0
156.0,8,-1.6,101.8,0
183.0,8,1.5,101.4,0
154.0,8,-2.8,101.4,0
159.0,8,2.1,101.4,0
160.0,8,2.8,101.7,0
161.0,8,3.0,101.3,0
153.0,8,-3.9,101.3,0
151.0,8,-4.5,101.3,0
150.0,8,-5.4,101.4,0
163.0,8,3.9,101.6,0
164.0,8,4.0,101.7,0
165.0,8,4.0,101.3,0
149.0,8,-10.1,101.3,1
145.0,8,8.1,101.3,1
142.0,8,18.7,101.3,1
141.0,8,15.4,101.5,1
168.0,8,6.5,101.4,0
140.0,8,11.0,101.4,1
138.0,8,5.3,101.8,1
169.0,8,9.2,101.6,0
170.0,8,9.7,101.8,0
171.0,8,9.9,101.8,0
172.0,8,10.1,101.5,0
173.0,8,10.4,101.4,0
137.0,8,7.6,102.1,1
190.0,8,-2.2,101.4,0
174.0,8,11.9,101.6,0
175.0,8,13.7,101.7,0
191.0,8,1.3,101.3,0
136.0,8,10.7,101.3,1
192.0,8,4.7,101.6,0
179.0,8,8.6,101.6,0
193.0,8,9.0,102.2,0
50.0,8,0.2,101.0,0
120.0,8,0.4,101.0,1
158.0,8,-0.2,101.0,0
144.0,8,0.2,101.1,1
152.0,8,-0.2,101.1,0
180.0,8,-0.5,101.1,0
75.0,8,0.2,101.1,0
49.0,8,0.1,101.1,0
119.0,8,0.2,101.1,1
72.0,8,0.1,101.1,0
186.0,8,-0.4,101.1,0
70.0,8,-0.0,101.2,0
176.0,8,0.2,101.1,0
166.0,8,0.1,101.2,0
151.0,8,-0.3,101.2,0
59.0,8,-0.1,101.1,0
148.0,8,-0.1,101.1,1
146.0,8,0.2,101.2,1
123.0,8,-0.2,101.2,1
127.0,8,0.1,101.1,1
129.0,8,-0.3,101.2,1
143.0,8,0.7,101.2,1
135.0,8,0.4,101.1,1
136.0,8,0.4,101.2,1
139.0,8,-0.3,101.1,1
189.0,8,0.2,101.2,0
71.0,8,-0.2,101.3,0
190.0,8,0.3,101.4,0
69.0,8,-0.4,101.2,0
193.0,8,0.1,102.2,0
124.0,8,-0.0,101.3,1
137.0,8,0.8,102.0,1
138.0,8,0.6,101.8,1
140.0,8,1.1,101.3,1
141.0,8,2.5,101.4,1
142.0,8,4.3,101.3,1
145.0,8,3.3,101.3,1
149.0,8,-5.2,101.2,1
150.0,8,-6.4,101.4,0
153.0,8,-5.7,101.3,0
154.0,8,-6.2,101.3,0
155.0,8,-6.9,101.9,0
156.0,8,-7.2,101.8,0
157.0,8,-5.5,101.3,0
159.0,8,3.9,101.4,0
160.0,8,5.3,101.6,0
161.0,8,5.5,101.3,0
163.0,8,4.7,101.6,0
164.0,8,4.8,101.7,0
165.0,8,5.3,101.3,0
168.0,8,7.7,101.3,0
169.0,8,8.7,101.5,0
170.0,8,9.2,101.7,0
171.0,8,9.4,101.8,0
172.0,8,9.7,101.5,0
173.0,8,10.1,101.3,0
174.0,8,10.9,101.5,0
175.0,8,12.5,101.7,0
179.0,8,7.1,101.6,0
183.0,8,3.9,101.4,0
184.0,8,4.5,101.3,0
185.0,8,8.5,101.3,0
191.0,8,12.3,101.4,0
192.0,8,13.8,101.8,0
126.0,8,0.2,101.0,1
82.0,8,0.1,101.0,0
144.0,8,0.1,101.0,1
187.0,8,-0.2,101.1,0
176.0,8,0.1,101.1,0
68.0,8,0.0,101.0,0
72.0,8,0.1,101.0,0
127.0,8,0.0,101.1,1
119.0,8,0.2,101.0,1
129.0,8,-0.2,101.1,1
123.0,8,-0.2,101.2,1
136.0,8,-0.0,101.1,1
139.0,8,-0.4,101.1,1
143.0,8,0.2,101.2,1
59.0,8,-0.0,101.1,0
146.0,8,0.0,101.2,1
148.0,8,-0.0,101.1,1
149.0,8,-0.0,101.2,1
151.0,8,-0.4,101.2,0
152.0,8,-0.7,101.1,0
49.0,8,-0.1,101.1,0
75.0,8,0.3,101.1,0
166.0,8,0.2,101.2,0
189.0,8,0.2,101.2,0
180.0,8,-0.9,101.2,0
71.0,8,-0.1,101.2,0
186.0,8,-0.2,101.2,0
69.0,8,-0.3,101.3,0
70.0,8,-0.3,101.2,0
185.0,8,0.4,101.4,0
193.0,8,0.8,102.1,0
124.0,8,0.1,101.3,1
137.0,8,0.6,102.0,1
138.0,8,0.7,101.8,1
140.0,8,1.7,101.3,1
141.0,8,3.4,101.3,1
142.0,8,5.2,101.4,1
145.0,8,2.6,101.3,1
150.0,8,-6.2,101.4,0
153.0,8,-6.1,101.3,0
154.0,8,-6.9,101.3,0
155.0,8,-7.9,101.9,0
156.0,8,-8.7,101.8,0
157.0,8,-7.6,101.3,0
159.0,8,3.5,101.3,0
160.0,8,6.1,101.7,0
161.0,8,6.5,101.3,0
163.0,8,5.1,101.5,0
164.0,8,4.8,101.7,0
165.0,8,4.9,101.2,0
168.0,8,7.1,101.3,0
169.0,8,8.6,101.4,0
170.0,8,9.1,101.8,0
171.0,8,8.9,101.9,0
172.0,8,8.6,101.6,0
173.0,8,8.3,101.4,0
174.0,8,8.3,101.5,0
175.0,8,8.6,101.8,0
179.0,8,4.5,101.6,0
183.0,8,9.5,101.4,0
184.0,8,17.2,101.4,0
190.0,8,50.4,101.4,0
191.0,8,31.8,101.5,0
192.0,8,25.0,101.9,0
126.0,8,0.2,101.1,1
144.0,8,0.1,101.1,1
68.0,8,0.1,101.1,0
72.0,8,0.1,101.1,0
135.0,8,-0.1,101.1,1
127.0,8,-0.0,101.2,1
49.0,8,0.2,101.1,0
75.0,8,0.2,101.2,0
147.0,8,0.0,101.1,1
178.0,8,-0.5,101.1,0
139.0,8,-0.4,101.2,1
129.0,8,-0.3,101.2,1
123.0,8,-0.2,101.2,1
146.0,8,0.1,101.2,1
59.0,8,-0.1,101.2,0
180.0,8,-0.6,101.2,0
182.0,8,0.1,101.2,0
143.0,8,0.5,101.2,1
152.0,8,-0.5,101.3,0
124.0,8,0.2,101.3,1
149.0,8,-0.1,101.3,1
161.0,8,0.7,101.3,0
148.0,8,-0.0,101.3,1
186.0,8,0.2,101.3,0
185.0,8,0.4,101.3,0
166.0,8,0.2,101.2,0
191.0,8,-0.0,101.3,0
71.0,8,-0.3,101.3,0
70.0,8,-0.5,101.2,0
189.0,8,0.3,101.3,0
69.0,8,-0.6,101.3,0
159.0,8,1.2,101.4,0
160.0,8,1.8,101.7,0
157.0,8,-1.4,101.3,0
154.0,8,-3.5,101.4,0
153.0,8,-3.6,101.4,0
150.0,8,-4.0,101.5,0
145.0,8,3.7,101.3,1
184.0,8,2.7,101.4,0
183.0,8,2.3,101.5,0
163.0,8,3.0,101.6,0
165.0,8,2.3,101.4,0
142.0,8,12.0,101.4,1
141.0,8,10.8,101.4,1
168.0,8,2.7,101.5,0
190.0,8,1.1,101.4,0
140.0,8,9.7,101.4,1
179.0,8,-3.3,101.7,0
136.0,8,5.6,101.4,1
175.0,8,6.9,101.7,0
169.0,8,7.2,101.5,0
192.0,8,2.7,101.7,0
174.0,8,7.2,101.6,0
173.0,8,7.3,101.5,0
151.0,8,-21.2,101.4,0
172.0,8,8.0,101.7,0
171.0,8,8.9,102.0,0
137.0,8,9.9,102.1,1
138.0,8,11.7,101.7,1
155.0,8,-23.0,101.9,0
156.0,8,-26.1,101.8,0
164.0,8,10.3,101.7,0
170.0,8,11.9,101.8,0
193.0,8,7.6,102.3,0
60.0,8,0.3,101.1,0
144.0,8,0.2,101.1,1
68.0,8,0.1,101.1,0
186.0,8,-0.3,101.1,0
50.0,8,0.2,101.1,0
147.0,8,-0.1,101.1,1
75.0,8,0.2,101.2,0
152.0,8,-0.1,101.2,0
49.0,8,0.2,101.2,0
127.0,8,-0.1,101.2,1
139.0,8,-0.4,101.2,1
72.0,8,0.1,101.1,0
167.0,8,-0.2,101.2,0
185.0,8,0.1,101.2,0
184.0,8,0.4,101.3,0
192.0,8,-0.3,101.8,0
123.0,8,0.0,101.3,1
124.0,8,0.3,101.3,1
129.0,8,-0.4,101.3,1
135.0,8,0.3,101.3,1
