frame,range_bin,doppler_bin,angle_rad,snr,zone_flag
3.000000,37.000000,8.000000,-0.000000,101.694862,0.000000
3.000000,36.000000,8.000000,-0.643501,101.665871,0.000000
3.000000,193.000000,8.000000,-0.643501,101.995171,0.000000
3.000000,124.000000,8.000000,-0.927295,101.727158,1.000000
3.000000,125.000000,8.000000,-0.000000,101.740234,1.000000
3.000000,186.000000,8.000000,-0.643501,101.669777,0.000000
3.000000,126.000000,8.000000,-0.643501,101.794174,1.000000
3.000000,137.000000,8.000000,-0.643501,102.054993,1.000000
3.000000,180.000000,8.000000,0.927295,101.875626,0.000000
3.000000,138.000000,8.000000,-0.643501,102.309433,1.000000
3.000000,164.000000,8.000000,-0.000000,102.660568,0.000000
3.000000,163.000000,8.000000,-1.570796,102.943146,0.000000
3.000000,162.000000,8.000000,0.643501,102.576439,0.000000
4.000000,54.000000,8.000000,0.643501,101.594788,0.000000
4.000000,132.000000,8.000000,-0.000000,101.596619,1.000000
4.000000,63.000000,8.000000,0.000000,101.601501,0.000000
4.000000,48.000000,8.000000,0.000000,101.635117,0.000000
4.000000,141.000000,8.000000,-0.000000,101.641068,1.000000
4.000000,45.000000,8.000000,-0.643501,101.612961,0.000000
4.000000,124.000000,8.000000,0.643501,101.604973,1.000000
4.000000,42.000000,8.000000,-0.000000,101.603310,0.000000
4.000000,70.000000,8.000000,-0.643501,101.621841,0.000000
4.000000,62.000000,8.000000,-0.927295,101.641449,0.000000
4.000000,61.000000,8.000000,0.201358,101.629578,0.000000
4.000000,143.000000,8.000000,-0.411517,101.615341,1.000000
4.000000,59.000000,8.000000,0.000000,101.628014,0.000000
4.000000,58.000000,8.000000,0.000000,101.635117,0.000000
4.000000,156.000000,8.000000,-0.000000,101.629997,0.000000
4.000000,153.000000,8.000000,0.000000,101.635117,0.000000
4.000000,126.000000,8.000000,-0.927295,101.629761,1.000000
4.000000,53.000000,8.000000,-0.927295,101.621773,0.000000
4.000000,128.000000,8.000000,-0.000000,101.643738,1.000000
4.000000,80.000000,8.000000,-0.927295,101.649300,0.000000
4.000000,145.000000,8.000000,0.000000,101.691147,1.000000
4.000000,158.000000,8.000000,0.000000,101.686768,0.000000
4.000000,149.000000,8.000000,-0.000000,101.710312,1.000000
4.000000,38.000000,8.000000,-0.643501,101.688095,0.000000
4.000000,187.000000,8.000000,0.000000,101.658562,0.000000
4.000000,192.000000,8.000000,-0.201358,101.705544,0.000000
4.000000,41.000000,8.000000,-0.000000,101.692665,0.000000
4.000000,129.000000,8.000000,0.927295,101.688660,1.000000
4.000000,152.000000,8.000000,-0.000000,101.658630,0.000000
4.000000,142.000000,8.000000,0.201358,101.709389,1.000000
4.000000,39.000000,8.000000,0.000000,101.656372,0.000000
4.000000,37.000000,8.000000,-0.201358,101.697357,0.000000
4.000000,185.000000,8.000000,-0.643501,101.704887,0.000000
4.000000,36.000000,8.000000,0.643501,101.670921,0.000000
4.000000,174.000000,8.000000,-0.000000,101.679611,0.000000
4.000000,40.000000,8.000000,0.643501,101.662720,0.000000
4.000000,76.000000,8.000000,-0.643501,101.739265,0.000000
4.000000,186.000000,8.000000,0.000000,101.803841,0.000000
4.000000,64.000000,8.000000,0.643501,101.744751,0.000000
4.000000,193.000000,8.000000,-0.000000,102.119766,0.000000
4.000000,74.000000,8.000000,-0.643501,101.970528,0.000000
4.000000,180.000000,8.000000,0.643501,101.993172,0.000000
4.000000,75.000000,8.000000,-0.000000,101.959747,0.000000
4.000000,77.000000,8.000000,0.000000,101.739975,0.000000
4.000000,162.000000,8.000000,-0.643501,102.034348,0.000000
4.000000,179.000000,8.000000,-0.201358,101.789696,0.000000
4.000000,155.000000,8.000000,-0.000000,101.767517,0.000000
4.000000,154.000000,8.000000,0.201358,101.772758,0.000000
4.000000,177.000000,8.000000,-0.000000,101.779190,0.000000
4.000000,176.000000,8.000000,0.643501,102.093697,0.000000
4.000000,175.000000,8.000000,0.411517,101.999199,0.000000
4.000000,151.000000,8.000000,0.000000,101.948570,0.000000
4.000000,150.000000,8.000000,-0.643501,101.925682,0.000000
4.000000,148.000000,8.000000,-0.643501,101.772644,1.000000
4.000000,171.000000,8.000000,-0.000000,102.074181,0.000000
4.000000,170.000000,8.000000,0.411517,101.954414,0.000000
4.000000,147.000000,8.000000,0.201358,101.775826,1.000000
4.000000,146.000000,8.000000,-0.643501,101.755585,1.000000
4.000000,137.000000,8.000000,-0.000000,102.077362,1.000000
4.000000,138.000000,8.000000,-0.643501,102.293152,1.000000
4.000000,165.000000,8.000000,0.000000,102.314270,0.000000
4.000000,164.000000,8.000000,-0.000000,102.673386,0.000000
4.000000,163.000000,8.000000,0.927295,102.241371,0.000000
4.000000,161.000000,8.000000,0.643501,101.831535,0.000000
5.000000,48.000000,8.000000,-0.000000,101.592995,0.000000
5.000000,42.000000,8.000000,-0.000000,101.593193,0.000000
5.000000,58.000000,8.000000,-0.000000,101.593628,0.000000
5.000000,149.000000,8.000000,-0.000000,101.594498,1.000000
5.000000,168.000000,8.000000,0.000000,101.597160,0.000000
5.000000,45.000000,8.000000,-0.643501,101.598351,0.000000
5.000000,62.000000,8.000000,-0.000000,101.611710,0.000000
5.000000,39.000000,8.000000,0.000000,101.612839,0.000000
5.000000,53.000000,8.000000,0.000000,101.605614,0.000000
5.000000,40.000000,8.000000,0.000000,101.606972,0.000000
5.000000,161.000000,8.000000,0.000000,101.611176,0.000000
5.000000,37.000000,8.000000,-0.643501,101.617767,0.000000
5.000000,38.000000,8.000000,-0.000000,101.618942,0.000000
5.000000,154.000000,8.000000,-0.927295,101.622147,0.000000
5.000000,162.000000,8.000000,0.000000,101.620743,0.000000
5.000000,133.000000,8.000000,-0.000000,101.623077,1.000000
5.000000,132.000000,8.000000,-0.643501,101.621193,1.000000
5.000000,144.000000,8.000000,-0.000000,101.628067,1.000000
5.000000,61.000000,8.000000,-0.643501,101.635643,0.000000
5.000000,159.000000,8.000000,0.411517,101.638618,0.000000
5.000000,41.000000,8.000000,-0.000000,101.639465,0.000000
5.000000,152.000000,8.000000,-0.000000,101.691254,0.000000
5.000000,80.000000,8.000000,-0.000000,101.675400,0.000000
5.000000,167.000000,8.000000,0.000000,101.655640,0.000000
5.000000,148.000000,8.000000,-0.000000,101.676285,1.000000
5.000000,156.000000,8.000000,-0.000000,101.685745,0.000000
5.000000,187.000000,8.000000,0.000000,101.693932,0.000000
5.000000,64.000000,8.000000,-0.643501,101.694641,0.000000
5.000000,157.000000,8.000000,0.000000,101.647545,0.000000
5.000000,128.000000,8.000000,0.643501,101.656570,1.000000
5.000000,172.000000,8.000000,0.643501,101.647331,0.000000
5.000000,76.000000,8.000000,-0.000000,101.713921,0.000000
5.000000,141.000000,8.000000,-0.000000,101.719673,1.000000
5.000000,180.000000,8.000000,0.000000,101.968079,0.000000
5.000000,179.000000,8.000000,-0.201358,101.818520,0.000000
5.000000,74.000000,8.000000,0.000000,101.795021,0.000000
5.000000,75.000000,8.000000,-0.643501,101.972740,0.000000
5.000000,77.000000,8.000000,-0.000000,101.820099,0.000000
5.000000,177.000000,8.000000,0.000000,101.759651,0.000000
5.000000,176.000000,8.000000,0.643501,102.153160,0.000000
5.000000,175.000000,8.000000,1.570796,102.100441,0.000000
5.000000,174.000000,8.000000,0.643501,101.725624,0.000000
5.000000,171.000000,8.000000,0.000000,102.253746,0.000000
5.000000,170.000000,8.000000,-0.000000,102.048676,0.000000
5.000000,166.000000,8.000000,0.000000,102.216194,0.000000
5.000000,165.000000,8.000000,0.201358,103.094780,0.000000
5.000000,164.000000,8.000000,0.000000,102.734360,0.000000
5.000000,163.000000,8.000000,0.000000,101.789406,0.000000
5.000000,185.000000,8.000000,-0.000000,101.724266,0.000000
5.000000,158.000000,8.000000,0.000000,101.880249,0.000000
5.000000,155.000000,8.000000,-0.000000,101.779884,0.000000
5.000000,151.000000,8.000000,0.927295,102.001282,0.000000
5.000000,150.000000,8.000000,-0.643501,101.859657,0.000000
5.000000,147.000000,8.000000,0.201358,101.761993,1.000000
5.000000,129.000000,8.000000,-0.000000,101.741951,1.000000
5.000000,146.000000,8.000000,0.000000,101.798492,1.000000
5.000000,145.000000,8.000000,0.000000,101.724350,1.000000
5.000000,143.000000,8.000000,-0.643501,101.724297,1.000000
5.000000,142.000000,8.000000,-0.643501,101.786003,1.000000
5.000000,193.000000,8.000000,-0.643501,102.251274,0.000000
5.000000,192.000000,8.000000,-0.643501,101.836006,0.000000
5.000000,137.000000,8.000000,0.927295,102.019470,1.000000
5.000000,138.000000,8.000000,-0.000000,102.252937,1.000000
5.000000,186.000000,8.000000,0.000000,101.812889,0.000000
6.000000,42.000000,8.000000,-0.000000,101.581429,0.000000
6.000000,154.000000,8.000000,-0.000000,101.584969,0.000000
6.000000,152.000000,8.000000,-0.000000,101.700012,0.000000
6.000000,145.000000,8.000000,-0.000000,101.724426,1.000000
6.000000,38.000000,8.000000,-0.643501,101.656761,0.000000
6.000000,128.000000,8.000000,-0.927295,101.659416,1.000000
6.000000,129.000000,8.000000,-0.000000,101.720673,1.000000
6.000000,37.000000,8.000000,-0.000000,101.621414,0.000000
6.000000,156.000000,8.000000,-0.000000,101.686951,0.000000
6.000000,80.000000,8.000000,-0.000000,101.694138,0.000000
6.000000,157.000000,8.000000,-0.000000,101.664444,0.000000
6.000000,41.000000,8.000000,-0.411517,101.626274,0.000000
6.000000,39.000000,8.000000,-0.643501,101.617188,0.000000
6.000000,76.000000,8.000000,-0.000000,101.706078,0.000000
6.000000,172.000000,8.000000,0.000000,101.722069,0.000000
6.000000,74.000000,8.000000,-0.643501,101.743675,0.000000
6.000000,45.000000,8.000000,0.201358,101.592300,0.000000
6.000000,132.000000,8.000000,-0.643501,101.645432,1.000000
6.000000,133.000000,8.000000,0.000000,101.667923,1.000000
6.000000,149.000000,8.000000,-0.000000,101.607506,1.000000
6.000000,148.000000,8.000000,0.927295,101.635597,1.000000
6.000000,147.000000,8.000000,-0.643501,101.709549,1.000000
6.000000,159.000000,8.000000,0.411517,101.650597,0.000000
6.000000,40.000000,8.000000,-0.927295,101.594620,0.000000
6.000000,169.000000,8.000000,-0.643501,101.638969,0.000000
6.000000,64.000000,8.000000,-0.643501,101.704224,0.000000
6.000000,63.000000,8.000000,0.000000,101.591080,0.000000
6.000000,62.000000,8.000000,-0.000000,101.645081,0.000000
6.000000,61.000000,8.000000,-0.643501,101.656532,0.000000
6.000000,168.000000,8.000000,-0.927295,101.639801,0.000000
6.000000,59.000000,8.000000,0.000000,101.602470,0.000000
6.000000,58.000000,8.000000,0.000000,101.597321,0.000000
6.000000,141.000000,8.000000,0.201358,101.743561,1.000000
6.000000,187.000000,8.000000,-0.927295,101.679810,0.000000
6.000000,143.000000,8.000000,-0.411517,101.716812,1.000000
6.000000,167.000000,8.000000,0.000000,101.738884,0.000000
6.000000,163.000000,8.000000,-1.570796,101.611168,0.000000
6.000000,144.000000,8.000000,-0.000000,101.618057,1.000000
6.000000,53.000000,8.000000,-0.927295,101.603500,0.000000
6.000000,185.000000,8.000000,0.000000,101.754265,0.000000
6.000000,180.000000,8.000000,-0.000000,101.999924,0.000000
6.000000,179.000000,8.000000,0.643501,101.845314,0.000000
6.000000,75.000000,8.000000,-0.643501,101.942940,0.000000
6.000000,77.000000,8.000000,-0.000000,101.810646,0.000000
6.000000,177.000000,8.000000,0.643501,101.773071,0.000000
6.000000,176.000000,8.000000,-0.000000,102.201744,0.000000
6.000000,175.000000,8.000000,-0.000000,102.152336,0.000000
6.000000,174.000000,8.000000,-0.643501,101.759010,0.000000
6.000000,171.000000,8.000000,0.000000,102.304390,0.000000
6.000000,170.000000,8.000000,-0.643501,102.083199,0.000000
6.000000,166.000000,8.000000,-0.643501,102.325157,0.000000
6.000000,165.000000,8.000000,-0.643501,103.058762,0.000000
6.000000,164.000000,8.000000,-0.000000,102.570465,0.000000
6.000000,186.000000,8.000000,-0.643501,101.839447,0.000000
6.000000,158.000000,8.000000,0.000000,101.894852,0.000000
6.000000,155.000000,8.000000,-0.000000,101.759392,0.000000
6.000000,151.000000,8.000000,0.000000,102.016884,0.000000
6.000000,150.000000,8.000000,-0.000000,101.892769,0.000000
6.000000,193.000000,8.000000,-0.643501,102.277557,0.000000
6.000000,192.000000,8.000000,0.000000,101.832970,0.000000
6.000000,137.000000,8.000000,-0.927295,101.968849,1.000000
6.000000,138.000000,8.000000,-0.643501,102.210144,1.000000
6.000000,142.000000,8.000000,0.201358,101.827736,1.000000
6.000000,146.000000,8.000000,-0.643501,101.779076,1.000000
7.000000,40.000000,8.000000,0.643501,101.545914,0.000000
7.000000,161.000000,8.000000,0.643501,101.546150,0.000000
7.000000,63.000000,8.000000,-0.927295,101.551727,0.000000
7.000000,45.000000,8.000000,-0.411517,101.557457,0.000000
7.000000,42.000000,8.000000,-0.000000,101.562187,0.000000
7.000000,39.000000,8.000000,0.000000,101.565437,0.000000
7.000000,48.000000,8.000000,-0.643501,101.577507,0.000000
7.000000,58.000000,8.000000,-0.000000,101.587105,0.000000
7.000000,36.000000,8.000000,0.643501,101.568535,0.000000
7.000000,53.000000,8.000000,-0.927295,101.570251,0.000000
7.000000,169.000000,8.000000,0.411517,101.594986,0.000000
7.000000,59.000000,8.000000,0.000000,101.569290,0.000000
7.000000,144.000000,8.000000,-0.000000,101.595284,1.000000
7.000000,132.000000,8.000000,0.000000,101.575111,1.000000
7.000000,41.000000,8.000000,-0.000000,101.599968,0.000000
7.000000,62.000000,8.000000,-0.927295,101.620018,0.000000
7.000000,38.000000,8.000000,-0.643501,101.630836,0.000000
7.000000,61.000000,8.000000,-0.643501,101.626923,0.000000
7.000000,148.000000,8.000000,-0.643501,101.601143,1.000000
7.000000,133.000000,8.000000,0.000000,101.633652,1.000000
7.000000,159.000000,8.000000,0.411517,101.602020,0.000000
7.000000,168.000000,8.000000,-0.000000,101.637383,0.000000
7.000000,74.000000,8.000000,-0.643501,101.683243,0.000000
7.000000,75.000000,8.000000,-0.000000,101.896935,0.000000
7.000000,76.000000,8.000000,-0.643501,101.663605,0.000000
7.000000,77.000000,8.000000,-0.643501,101.784607,0.000000
7.000000,164.000000,8.000000,-0.000000,102.331024,0.000000
7.000000,80.000000,8.000000,-0.643501,101.645615,0.000000
7.000000,64.000000,8.000000,0.643501,101.660118,0.000000
7.000000,167.000000,8.000000,-0.643501,101.837151,0.000000
7.000000,158.000000,8.000000,0.000000,101.859200,0.000000
7.000000,157.000000,8.000000,0.927295,101.660507,0.000000
7.000000,156.000000,8.000000,-0.927295,101.658165,0.000000
7.000000,155.000000,8.000000,0.201358,101.661949,0.000000
7.000000,152.000000,8.000000,-0.000000,101.676781,0.000000
7.000000,185.000000,8.000000,-0.000000,101.733429,0.000000
7.000000,186.000000,8.000000,-0.000000,101.812111,0.000000
7.000000,165.000000,8.000000,0.000000,103.097473,0.000000
7.000000,151.000000,8.000000,0.000000,101.917992,0.000000
7.000000,150.000000,8.000000,-0.000000,101.785622,0.000000
7.000000,180.000000,8.000000,0.643501,101.934349,0.000000
7.000000,179.000000,8.000000,-0.201358,101.750046,0.000000
7.000000,147.000000,8.000000,-1.570796,101.716637,1.000000
7.000000,146.000000,8.000000,0.000000,101.756622,1.000000
7.000000,145.000000,8.000000,0.000000,101.644455,1.000000
7.000000,177.000000,8.000000,-0.000000,101.744331,0.000000
7.000000,176.000000,8.000000,-0.000000,102.206100,0.000000
7.000000,175.000000,8.000000,0.411517,102.130646,0.000000
7.000000,187.000000,8.000000,0.000000,101.666939,0.000000
7.000000,193.000000,8.000000,-0.000000,102.366943,0.000000
7.000000,174.000000,8.000000,-0.000000,101.732635,0.000000
7.000000,143.000000,8.000000,-0.411517,101.678719,1.000000
7.000000,142.000000,8.000000,0.201358,101.737015,1.000000
7.000000,141.000000,8.000000,-0.000000,101.672310,1.000000
7.000000,172.000000,8.000000,-0.000000,101.706001,0.000000
7.000000,171.000000,8.000000,-0.000000,102.288193,0.000000
7.000000,138.000000,8.000000,-0.643501,102.233109,1.000000
7.000000,128.000000,8.000000,0.927295,101.669403,1.000000
7.000000,37.000000,8.000000,-0.000000,101.639801,0.000000
7.000000,129.000000,8.000000,0.927295,101.749886,1.000000
7.000000,192.000000,8.000000,0.411517,101.925041,0.000000
7.000000,137.000000,8.000000,-0.000000,101.964821,1.000000
7.000000,170.000000,8.000000,0.643501,102.075562,0.000000
7.000000,166.000000,8.000000,0.643501,102.518402,0.000000
8.000000,40.000000,8.000000,0.000000,101.583282,0.000000
8.000000,79.000000,8.000000,-0.411517,101.584984,0.000000
8.000000,81.000000,8.000000,-0.000000,101.592850,0.000000
8.000000,58.000000,8.000000,-0.000000,101.594116,0.000000
8.000000,39.000000,8.000000,0.000000,101.586159,0.000000
8.000000,53.000000,8.000000,-0.000000,101.598106,0.000000
8.000000,181.000000,8.000000,0.643501,101.588409,0.000000
