frame,range_bin,doppler_bin,angle_rad,snr,zone_flag
2.000000,85.000000,8.000000,-0.643501,101.583504,0.000000
2.000000,86.000000,8.000000,0.201358,101.623291,0.000000
2.000000,87.000000,8.000000,-0.000000,101.558868,0.000000
2.000000,171.000000,8.000000,0.000000,101.656868,0.000000
2.000000,170.000000,8.000000,0.000000,101.824112,0.000000
2.000000,169.000000,8.000000,-0.201358,101.862160,0.000000
2.000000,168.000000,8.000000,-0.643501,101.696426,0.000000
2.000000,165.000000,8.000000,0.643501,101.643280,0.000000
2.000000,164.000000,8.000000,0.000000,101.827644,0.000000
2.000000,163.000000,8.000000,0.000000,101.927002,0.000000
2.000000,162.000000,8.000000,0.000000,102.129005,0.000000
2.000000,174.000000,8.000000,-0.000000,101.693855,0.000000
2.000000,175.000000,8.000000,-0.000000,101.822571,0.000000
2.000000,161.000000,8.000000,0.000000,102.057518,0.000000
2.000000,61.000000,8.000000,0.000000,101.596878,0.000000
2.000000,60.000000,8.000000,-0.000000,101.698936,0.000000
2.000000,59.000000,8.000000,-0.643501,101.579315,0.000000
2.000000,160.000000,8.000000,0.000000,101.602043,0.000000
2.000000,158.000000,8.000000,0.000000,101.600212,0.000000
2.000000,56.000000,8.000000,-0.000000,101.627113,0.000000
2.000000,55.000000,8.000000,-0.411517,101.686234,0.000000
2.000000,54.000000,8.000000,0.000000,101.617355,0.000000
2.000000,176.000000,8.000000,-0.201358,101.686844,0.000000
2.000000,177.000000,8.000000,-0.201358,101.682495,0.000000
2.000000,178.000000,8.000000,0.000000,101.737556,0.000000
2.000000,180.000000,8.000000,0.000000,101.781631,0.000000
2.000000,157.000000,8.000000,-0.000000,101.721222,0.000000
2.000000,156.000000,8.000000,-0.000000,101.813904,0.000000
2.000000,193.000000,8.000000,-0.643501,101.918831,0.000000
2.000000,192.000000,8.000000,-0.000000,101.744545,0.000000
2.000000,155.000000,8.000000,0.000000,101.734955,0.000000
2.000000,47.000000,8.000000,0.201358,101.569870,0.000000
2.000000,154.000000,8.000000,0.000000,101.628456,0.000000
2.000000,45.000000,8.000000,-0.411517,101.574898,0.000000
2.000000,44.000000,8.000000,-0.643501,101.617996,0.000000
2.000000,153.000000,8.000000,-0.000000,101.642372,0.000000
2.000000,113.000000,8.000000,-0.411517,101.597244,1.000000
2.000000,152.000000,8.000000,-0.000000,101.761581,0.000000
2.000000,151.000000,8.000000,0.000000,101.805351,0.000000
2.000000,150.000000,8.000000,-0.000000,101.870972,0.000000
2.000000,38.000000,8.000000,-0.201358,101.624809,0.000000
2.000000,37.000000,8.000000,-0.000000,101.555786,0.000000
2.000000,149.000000,8.000000,-0.000000,101.752899,1.000000
2.000000,191.000000,8.000000,-0.201358,101.721046,0.000000
2.000000,190.000000,8.000000,-0.927295,101.853668,0.000000
2.000000,189.000000,8.000000,-0.643501,102.029083,0.000000
2.000000,188.000000,8.000000,-0.000000,101.740578,0.000000
2.000000,128.000000,8.000000,-0.000000,101.546104,1.000000
2.000000,186.000000,8.000000,-0.201358,101.709114,0.000000
2.000000,185.000000,8.000000,0.000000,101.883728,0.000000
2.000000,184.000000,8.000000,0.000000,101.941879,0.000000
2.000000,183.000000,8.000000,-0.643501,101.698837,0.000000
2.000000,137.000000,8.000000,-0.643501,101.621658,1.000000
2.000000,138.000000,8.000000,-0.411517,101.553055,1.000000
2.000000,179.000000,8.000000,-0.643501,101.848686,0.000000
3.000000,68.000000,8.000000,-0.643501,101.524963,0.000000
3.000000,47.000000,8.000000,-0.643501,101.532402,0.000000
3.000000,120.000000,8.000000,-0.000000,101.535110,1.000000
3.000000,82.000000,8.000000,-0.643501,101.542137,0.000000
3.000000,128.000000,8.000000,-0.000000,101.551888,1.000000
3.000000,59.000000,8.000000,-0.000000,101.581078,0.000000
3.000000,85.000000,8.000000,0.000000,101.598106,0.000000
3.000000,39.000000,8.000000,-0.000000,101.589493,0.000000
3.000000,87.000000,8.000000,0.927295,101.578148,0.000000
3.000000,113.000000,8.000000,0.643501,101.585320,1.000000
3.000000,112.000000,8.000000,-0.411517,101.577431,1.000000
3.000000,143.000000,8.000000,0.000000,101.597275,1.000000
3.000000,123.000000,8.000000,-0.000000,101.569176,1.000000
3.000000,137.000000,8.000000,-0.643501,101.584114,1.000000
3.000000,167.000000,8.000000,-0.927295,101.571930,0.000000
3.000000,57.000000,8.000000,-0.643501,101.573654,0.000000
3.000000,61.000000,8.000000,-0.643501,101.608246,0.000000
3.000000,54.000000,8.000000,-0.643501,101.651413,0.000000
3.000000,166.000000,8.000000,0.000000,101.620438,0.000000
3.000000,38.000000,8.000000,-0.201358,101.613441,0.000000
3.000000,149.000000,8.000000,0.927295,101.670525,1.000000
3.000000,138.000000,8.000000,-0.643501,101.624344,1.000000
3.000000,158.000000,8.000000,0.000000,101.641838,0.000000
3.000000,160.000000,8.000000,0.000000,101.621880,0.000000
3.000000,86.000000,8.000000,-0.927295,101.671906,0.000000
3.000000,176.000000,8.000000,-0.000000,101.611504,0.000000
3.000000,45.000000,8.000000,-0.643501,101.623619,0.000000
3.000000,177.000000,8.000000,0.643501,101.675072,0.000000
3.000000,44.000000,8.000000,-0.643501,101.677696,0.000000
3.000000,151.000000,8.000000,-0.000000,101.795906,0.000000
3.000000,150.000000,8.000000,-0.411517,101.781784,0.000000
3.000000,180.000000,8.000000,0.000000,101.755959,0.000000
3.000000,190.000000,8.000000,0.000000,101.816208,0.000000
3.000000,60.000000,8.000000,-0.000000,101.706665,0.000000
3.000000,171.000000,8.000000,0.000000,101.704613,0.000000
3.000000,175.000000,8.000000,-0.927295,101.814056,0.000000
3.000000,174.000000,8.000000,-0.643501,101.684669,0.000000
3.000000,56.000000,8.000000,0.000000,101.697639,0.000000
3.000000,55.000000,8.000000,-0.000000,101.714325,0.000000
3.000000,165.000000,8.000000,0.643501,101.740189,0.000000
3.000000,153.000000,8.000000,-0.000000,101.770462,0.000000
3.000000,154.000000,8.000000,-0.643501,101.684685,0.000000
3.000000,155.000000,8.000000,-0.201358,101.784073,0.000000
3.000000,186.000000,8.000000,-0.643501,101.711220,0.000000
3.000000,157.000000,8.000000,-0.000000,101.807961,0.000000
3.000000,168.000000,8.000000,-0.643501,101.786835,0.000000
3.000000,191.000000,8.000000,-0.000000,101.754189,0.000000
3.000000,178.000000,8.000000,0.000000,101.776558,0.000000
3.000000,188.000000,8.000000,-0.201358,101.806213,0.000000
3.000000,183.000000,8.000000,-0.000000,101.764687,0.000000
3.000000,179.000000,8.000000,0.000000,101.846252,0.000000
3.000000,156.000000,8.000000,-0.000000,101.900558,0.000000
3.000000,152.000000,8.000000,-0.000000,101.874504,0.000000
3.000000,185.000000,8.000000,-0.201358,101.856125,0.000000
3.000000,184.000000,8.000000,-0.000000,101.951645,0.000000
3.000000,163.000000,8.000000,-0.000000,101.998650,0.000000
3.000000,164.000000,8.000000,-0.000000,101.884621,0.000000
3.000000,169.000000,8.000000,-0.000000,101.935951,0.000000
3.000000,193.000000,8.000000,-0.643501,102.047523,0.000000
3.000000,192.000000,8.000000,-0.927295,101.850418,0.000000
3.000000,170.000000,8.000000,-0.000000,101.888092,0.000000
3.000000,161.000000,8.000000,0.643501,102.087959,0.000000
3.000000,189.000000,8.000000,-0.000000,102.066833,0.000000
3.000000,162.000000,8.000000,-0.000000,102.177162,0.000000
4.000000,143.000000,8.000000,0.643501,101.510765,1.000000
4.000000,71.000000,8.000000,0.000000,101.518837,0.000000
4.000000,182.000000,8.000000,0.927295,101.520180,0.000000
4.000000,83.000000,8.000000,0.201358,101.529305,0.000000
4.000000,38.000000,8.000000,-0.000000,101.528282,0.000000
4.000000,167.000000,8.000000,-0.000000,101.528023,0.000000
4.000000,159.000000,8.000000,0.411517,101.525612,0.000000
4.000000,86.000000,8.000000,-0.000000,101.525993,0.000000
4.000000,113.000000,8.000000,0.201358,101.530159,1.000000
4.000000,192.000000,8.000000,-0.000000,101.914505,0.000000
4.000000,123.000000,8.000000,-0.643501,101.645691,1.000000
4.000000,136.000000,8.000000,0.000000,101.709000,1.000000
4.000000,85.000000,8.000000,0.411517,101.533218,0.000000
4.000000,137.000000,8.000000,0.927295,101.694481,1.000000
4.000000,138.000000,8.000000,-0.000000,101.654266,1.000000
4.000000,139.000000,8.000000,-0.643501,101.629501,1.000000
4.000000,146.000000,8.000000,0.201358,101.577721,1.000000
4.000000,147.000000,8.000000,-0.643501,101.562668,1.000000
4.000000,149.000000,8.000000,-0.643501,101.701775,1.000000
4.000000,150.000000,8.000000,-0.643501,101.920685,0.000000
4.000000,151.000000,8.000000,-0.000000,101.834969,0.000000
4.000000,152.000000,8.000000,0.201358,101.827507,0.000000
4.000000,153.000000,8.000000,0.000000,101.605942,0.000000
4.000000,155.000000,8.000000,0.927295,101.784554,0.000000
4.000000,156.000000,8.000000,-0.927295,101.976616,0.000000
4.000000,157.000000,8.000000,-0.643501,101.869316,0.000000
4.000000,158.000000,8.000000,-0.643501,101.776772,0.000000
4.000000,160.000000,8.000000,-0.643501,101.634178,0.000000
4.000000,161.000000,8.000000,-0.000000,102.109421,0.000000
4.000000,162.000000,8.000000,0.927295,102.154266,0.000000
4.000000,163.000000,8.000000,-0.000000,102.014778,0.000000
4.000000,164.000000,8.000000,-0.927295,101.852661,0.000000
4.000000,165.000000,8.000000,-0.201358,101.615402,0.000000
4.000000,168.000000,8.000000,-0.000000,101.801628,0.000000
4.000000,169.000000,8.000000,0.643501,101.923843,0.000000
4.000000,170.000000,8.000000,-0.000000,101.837761,0.000000
4.000000,61.000000,8.000000,-0.000000,101.583504,0.000000
4.000000,60.000000,8.000000,-0.927295,101.754036,0.000000
4.000000,59.000000,8.000000,0.000000,101.632401,0.000000
4.000000,171.000000,8.000000,-0.000000,101.624313,0.000000
4.000000,174.000000,8.000000,0.411517,101.691017,0.000000
4.000000,56.000000,8.000000,-0.927295,101.604385,0.000000
4.000000,55.000000,8.000000,-0.643501,101.647102,0.000000
4.000000,54.000000,8.000000,-0.000000,101.616760,0.000000
4.000000,175.000000,8.000000,-0.000000,101.797592,0.000000
4.000000,176.000000,8.000000,-0.000000,101.685654,0.000000
4.000000,177.000000,8.000000,-0.201358,101.718216,0.000000
4.000000,178.000000,8.000000,0.643501,101.859200,0.000000
4.000000,179.000000,8.000000,0.000000,101.938370,0.000000
4.000000,48.000000,8.000000,0.201358,101.567352,0.000000
4.000000,47.000000,8.000000,0.201358,101.605057,0.000000
4.000000,46.000000,8.000000,-0.927295,101.532951,0.000000
4.000000,45.000000,8.000000,-0.927295,101.632439,0.000000
4.000000,44.000000,8.000000,-0.000000,101.636658,0.000000
4.000000,180.000000,8.000000,0.201358,101.754242,0.000000
4.000000,183.000000,8.000000,-0.000000,101.703285,0.000000
4.000000,184.000000,8.000000,-0.643501,101.723442,0.000000
4.000000,185.000000,8.000000,-0.000000,101.780792,0.000000
4.000000,186.000000,8.000000,-0.000000,101.849083,0.000000
4.000000,188.000000,8.000000,-0.000000,101.580742,0.000000
4.000000,189.000000,8.000000,-0.643501,101.969162,0.000000
4.000000,190.000000,8.000000,0.000000,101.813049,0.000000
4.000000,191.000000,8.000000,-0.643501,101.770134,0.000000
4.000000,193.000000,8.000000,-0.000000,102.047539,0.000000
5.000000,135.000000,8.000000,0.000000,101.440742,1.000000
5.000000,187.000000,8.000000,0.643501,101.445480,0.000000
5.000000,174.000000,8.000000,-0.000000,101.687111,0.000000
5.000000,171.000000,8.000000,0.000000,101.553520,0.000000
5.000000,170.000000,8.000000,0.643501,101.727898,0.000000
5.000000,169.000000,8.000000,-0.201358,101.769806,0.000000
5.000000,85.000000,8.000000,-0.643501,101.513031,0.000000
5.000000,168.000000,8.000000,-0.201358,101.693504,0.000000
5.000000,165.000000,8.000000,0.643501,101.544067,0.000000
5.000000,164.000000,8.000000,0.000000,101.684761,0.000000
5.000000,163.000000,8.000000,-0.643501,101.819336,0.000000
5.000000,162.000000,8.000000,-0.927295,102.063965,0.000000
5.000000,161.000000,8.000000,0.000000,102.073158,0.000000
5.000000,160.000000,8.000000,0.000000,101.648582,0.000000
5.000000,118.000000,8.000000,-0.643501,101.511620,1.000000
5.000000,159.000000,8.000000,-0.201358,101.611076,0.000000
5.000000,175.000000,8.000000,-0.000000,101.701233,0.000000
5.000000,176.000000,8.000000,0.000000,101.632034,0.000000
5.000000,158.000000,8.000000,0.927295,101.796570,0.000000
5.000000,157.000000,8.000000,-0.000000,101.814980,0.000000
5.000000,71.000000,8.000000,0.000000,101.465233,0.000000
5.000000,123.000000,8.000000,0.927295,101.566689,1.000000
5.000000,124.000000,8.000000,-0.643501,101.495163,1.000000
5.000000,156.000000,8.000000,0.201358,101.915924,0.000000
5.000000,155.000000,8.000000,0.000000,101.713768,0.000000
5.000000,153.000000,8.000000,0.643501,101.565033,0.000000
5.000000,152.000000,8.000000,-0.000000,101.754250,0.000000
5.000000,177.000000,8.000000,-0.000000,101.672920,0.000000
5.000000,178.000000,8.000000,0.000000,101.766739,0.000000
5.000000,151.000000,8.000000,0.000000,101.825127,0.000000
5.000000,61.000000,8.000000,0.000000,101.495346,0.000000
5.000000,179.000000,8.000000,0.201358,101.920280,0.000000
5.000000,180.000000,8.000000,0.000000,101.759468,0.000000
5.000000,60.000000,8.000000,-0.000000,101.576935,0.000000
5.000000,150.000000,8.000000,-0.000000,101.870857,0.000000
5.000000,136.000000,8.000000,0.000000,101.683563,1.000000
5.000000,137.000000,8.000000,-0.643501,101.553307,1.000000
5.000000,56.000000,8.000000,-0.000000,101.471687,0.000000
5.000000,55.000000,8.000000,-0.411517,101.510910,0.000000
5.000000,54.000000,8.000000,-0.643501,101.494278,0.000000
5.000000,181.000000,8.000000,0.000000,101.477272,0.000000
5.000000,182.000000,8.000000,-0.201358,101.469292,0.000000
5.000000,183.000000,8.000000,-0.643501,101.664932,0.000000
5.000000,184.000000,8.000000,0.000000,101.618492,0.000000
5.000000,185.000000,8.000000,-0.643501,101.692238,0.000000
5.000000,48.000000,8.000000,-0.000000,101.588638,0.000000
5.000000,47.000000,8.000000,-0.000000,101.592537,0.000000
5.000000,46.000000,8.000000,-0.000000,101.470642,0.000000
5.000000,45.000000,8.000000,0.000000,101.493416,0.000000
5.000000,186.000000,8.000000,0.000000,101.905701,0.000000
5.000000,44.000000,8.000000,0.000000,101.495499,0.000000
5.000000,138.000000,8.000000,-0.000000,101.473267,1.000000
5.000000,139.000000,8.000000,-0.000000,101.565849,1.000000
5.000000,142.000000,8.000000,-0.927295,101.489616,1.000000
5.000000,193.000000,8.000000,-0.927295,101.923569,0.000000
5.000000,143.000000,8.000000,-0.000000,101.498962,1.000000
5.000000,145.000000,8.000000,0.000000,101.464012,1.000000
5.000000,146.000000,8.000000,-0.000000,101.529076,1.000000
5.000000,147.000000,8.000000,-0.411517,101.483101,1.000000
5.000000,192.000000,8.000000,-0.643501,101.859810,0.000000
5.000000,191.000000,8.000000,-0.000000,101.706581,0.000000
5.000000,190.000000,8.000000,-0.000000,101.682816,0.000000
5.000000,189.000000,8.000000,-0.643501,101.759064,0.000000
5.000000,149.000000,8.000000,-0.000000,101.579254,1.000000
6.000000,145.000000,8.000000,-0.000000,101.431915,1.000000
6.000000,57.000000,8.000000,-0.927295,101.436569,0.000000
6.000000,182.000000,8.000000,-0.643501,101.439659,0.000000
6.000000,55.000000,8.000000,-0.000000,101.440826,0.000000
6.000000,86.000000,8.000000,-0.927295,101.443550,0.000000
6.000000,113.000000,8.000000,0.643501,101.446335,1.000000
6.000000,44.000000,8.000000,-0.927295,101.452301,0.000000
6.000000,155.000000,8.000000,-0.643501,101.736053,0.000000
6.000000,85.000000,8.000000,-0.927295,101.495026,0.000000
6.000000,189.000000,8.000000,-0.000000,101.740242,0.000000
6.000000,177.000000,8.000000,0.000000,101.716728,0.000000
6.000000,124.000000,8.000000,0.000000,101.504051,1.000000
6.000000,175.000000,8.000000,-0.927295,101.720291,0.000000
6.000000,123.000000,8.000000,-0.000000,101.606041,1.000000
6.000000,190.000000,8.000000,0.000000,101.713997,0.000000
6.000000,178.000000,8.000000,0.000000,101.741478,0.000000
6.000000,135.000000,8.000000,-0.000000,101.472054,1.000000
6.000000,136.000000,8.000000,-0.000000,101.700226,1.000000
6.000000,72.000000,8.000000,-0.201358,101.463448,0.000000
6.000000,71.000000,8.000000,-0.000000,101.455383,0.000000
6.000000,137.000000,8.000000,-0.643501,101.592445,1.000000
6.000000,138.000000,8.000000,0.927295,101.454681,1.000000
6.000000,139.000000,8.000000,0.927295,101.459419,1.000000
6.000000,142.000000,8.000000,0.643501,101.519707,1.000000
6.000000,143.000000,8.000000,0.927295,101.566887,1.000000
6.000000,159.000000,8.000000,-0.201358,101.597969,0.000000
6.000000,180.000000,8.000000,0.000000,101.623299,0.000000
6.000000,160.000000,8.000000,0.000000,101.641022,0.000000
6.000000,146.000000,8.000000,-0.643501,101.507347,1.000000
6.000000,147.000000,8.000000,-0.201358,101.516243,1.000000
6.000000,61.000000,8.000000,-0.201358,101.456284,0.000000
6.000000,174.000000,8.000000,-0.643501,101.741074,0.000000
6.000000,176.000000,8.000000,0.000000,101.628357,0.000000
6.000000,60.000000,8.000000,-0.000000,101.547066,0.000000
6.000000,191.000000,8.000000,0.643501,101.689163,0.000000
6.000000,171.000000,8.000000,0.000000,101.514595,0.000000
6.000000,168.000000,8.000000,-0.643501,101.662071,0.000000
6.000000,103.000000,8.000000,-0.411517,101.458221,1.000000
6.000000,165.000000,8.000000,0.643501,101.456314,0.000000
6.000000,54.000000,8.000000,-0.643501,101.476952,0.000000
6.000000,164.000000,8.000000,-0.000000,101.542252,0.000000
6.000000,183.000000,8.000000,-0.000000,101.599419,0.000000
6.000000,184.000000,8.000000,-0.000000,101.563675,0.000000
6.000000,185.000000,8.000000,-0.201358,101.666954,0.000000
6.000000,149.000000,8.000000,0.201358,101.578888,1.000000
6.000000,48.000000,8.000000,0.643501,101.608109,0.000000
6.000000,47.000000,8.000000,-0.201358,101.621094,0.000000
6.000000,46.000000,8.000000,-0.000000,101.472557,0.000000
6.000000,45.000000,8.000000,-0.643501,101.463074,0.000000
6.000000,152.000000,8.000000,-0.000000,101.586700,0.000000
6.000000,151.000000,8.000000,-0.000000,101.744080,0.000000
6.000000,193.000000,8.000000,-0.643501,101.918968,0.000000
6.000000,179.000000,8.000000,0.000000,101.835533,0.000000
6.000000,150.000000,8.000000,-0.927295,101.857002,0.000000
6.000000,170.000000,8.000000,-0.000000,101.753639,0.000000
6.000000,169.000000,8.000000,-0.000000,101.753426,0.000000
6.000000,163.000000,8.000000,0.643501,101.747620,0.000000
6.000000,162.000000,8.000000,-0.000000,102.058853,0.000000
6.000000,192.000000,8.000000,-0.927295,101.858467,0.000000
6.000000,161.000000,8.000000,-0.000000,102.073929,0.000000
6.000000,158.000000,8.000000,-0.643501,101.806183,0.000000
6.000000,157.000000,8.000000,-0.000000,101.835991,0.000000
6.000000,156.000000,8.000000,-0.000000,101.933624,0.000000
6.000000,186.000000,8.000000,-0.643501,101.868073,0.000000
7.000000,154.000000,8.000000,0.927295,101.465096,0.000000
7.000000,41.000000,8.000000,0.643501,101.465637,0.000000
7.000000,39.000000,8.000000,0.000000,101.472603,0.000000
7.000000,42.000000,8.000000,0.000000,101.475555,0.000000
7.000000,86.000000,8.000000,-0.000000,101.476379,0.000000
7.000000,137.000000,8.000000,0.927295,101.478531,1.000000
7.000000,159.000000,8.000000,0.411517,101.493225,0.000000
7.000000,71.000000,8.000000,0.201358,101.506104,0.000000
7.000000,45.000000,8.000000,-0.643501,101.484360,0.000000
7.000000,128.000000,8.000000,-0.643501,101.481438,1.000000
7.000000,142.000000,8.000000,0.643501,101.482330,1.000000
7.000000,58.000000,8.000000,-0.643501,101.478287,0.000000
7.000000,165.000000,8.000000,0.000000,101.507812,0.000000
7.000000,54.000000,8.000000,-0.000000,101.540504,0.000000
7.000000,139.000000,8.000000,-0.643501,101.510246,1.000000
7.000000,143.000000,8.000000,-0.927295,101.524139,1.000000
7.000000,59.000000,8.000000,-0.643501,101.514214,0.000000
7.000000,146.000000,8.000000,-0.000000,101.520355,1.000000
7.000000,147.000000,8.000000,-0.643501,101.526436,1.000000
7.000000,136.000000,8.000000,0.000000,101.560036,1.000000
7.000000,153.000000,8.000000,-0.927295,101.552101,0.000000
7.000000,55.000000,8.000000,-0.643501,101.513542,0.000000
7.000000,56.000000,8.000000,-0.927295,101.549957,0.000000
7.000000,171.000000,8.000000,0.000000,101.561142,0.000000
7.000000,47.000000,8.000000,0.000000,101.544121,0.000000
7.000000,44.000000,8.000000,-0.643501,101.533798,0.000000
7.000000,37.000000,8.000000,0.927295,101.556236,0.000000
7.000000,38.000000,8.000000,-0.000000,101.575020,0.000000
7.000000,57.000000,8.000000,-0.000000,101.576958,0.000000
7.000000,168.000000,8.000000,-0.000000,101.679863,0.000000
7.000000,164.000000,8.000000,-0.000000,101.626343,0.000000
7.000000,163.000000,8.000000,-0.000000,101.795982,0.000000
7.000000,162.000000,8.000000,0.643501,102.099548,0.000000
7.000000,161.000000,8.000000,-0.201358,102.065941,0.000000
7.000000,160.000000,8.000000,-0.000000,101.639671,0.000000
7.000000,169.000000,8.000000,0.643501,101.824585,0.000000
7.000000,158.000000,8.000000,-0.643501,101.632385,0.000000
7.000000,157.000000,8.000000,0.000000,101.793106,0.000000
7.000000,156.000000,8.000000,-0.000000,101.901283,0.000000
7.000000,155.000000,8.000000,0.201358,101.694847,0.000000
7.000000,170.000000,8.000000,-0.000000,101.785675,0.000000
7.000000,174.000000,8.000000,0.411517,101.680656,0.000000
7.000000,152.000000,8.000000,0.201358,101.708603,0.000000
7.000000,151.000000,8.000000,-0.000000,101.712547,0.000000
7.000000,150.000000,8.000000,-1.570796,101.779800,0.000000
7.000000,149.000000,8.000000,-0.201358,101.633667,1.000000
7.000000,175.000000,8.000000,-0.000000,101.768585,0.000000
7.000000,176.000000,8.000000,-0.000000,101.758163,0.000000
7.000000,177.000000,8.000000,0.643501,101.820312,0.000000
7.000000,178.000000,8.000000,0.643501,101.735992,0.000000
7.000000,60.000000,8.000000,-0.927295,101.668625,0.000000
7.000000,179.000000,8.000000,0.000000,101.820305,0.000000
7.000000,180.000000,8.000000,0.927295,101.653320,0.000000
7.000000,61.000000,8.000000,-0.000000,101.599419,0.000000
7.000000,183.000000,8.000000,0.000000,101.652000,0.000000
7.000000,184.000000,8.000000,-0.643501,101.711899,0.000000
7.000000,185.000000,8.000000,-0.000000,101.749344,0.000000
7.000000,186.000000,8.000000,0.643501,101.862396,0.000000
7.000000,189.000000,8.000000,-0.000000,101.844810,0.000000
7.000000,190.000000,8.000000,0.000000,101.764626,0.000000
7.000000,48.000000,8.000000,0.927295,101.607635,0.000000
7.000000,192.000000,8.000000,-0.000000,101.963028,0.000000
7.000000,193.000000,8.000000,0.927295,101.871986,0.000000
7.000000,191.000000,8.000000,0.643501,101.778366,0.000000
8.000000,141.000000,8.000000,0.000000,101.546730,1.000000
8.000000,54.000000,8.000000,0.000000,101.547409,0.000000
8.000000,182.000000,8.000000,0.201358,101.551582,0.000000
8.000000,36.000000,8.000000,-0.000000,101.553162,0.000000
8.000000,68.000000,8.000000,-0.000000,101.557983,0.000000
8.000000,70.000000,8.000000,-0.927295,101.558800,0.000000
