# range_bin,doppler_bin,angle_deg,snr,zone_flag
189.0,8,8.8,102.5,0
193.0,8,14.2,102.3,0
192.0,8,13.0,102.5,0
190.0,8,10.9,102.0,0
51.0,8,0.2,101.2,0
134.0,8,-0.1,101.3,1
78.0,8,0.1,101.3,0
76.0,8,0.1,101.3,0
54.0,8,0.1,101.4,0
174.0,8,-0.2,101.4,0
141.0,8,-0.0,101.4,1
167.0,8,0.3,101.3,0
120.0,8,-0.1,101.3,1
140.0,8,-0.1,101.4,1
126.0,8,-0.1,101.3,1
137.0,8,0.1,101.3,1
60.0,8,0.0,101.3,0
130.0,8,0.1,101.3,1
71.0,8,0.2,101.4,0
165.0,8,-0.1,101.4,0
183.0,8,0.7,101.7,0
164.0,8,-0.1,101.7,0
181.0,8,-0.1,101.6,0
180.0,8,-0.3,101.6,0
75.0,8,0.0,101.4,0
177.0,8,0.1,102.2,0
176.0,8,-0.0,102.4,0
72.0,8,0.2,101.4,0
175.0,8,-0.3,101.8,0
170.0,8,0.8,102.1,0
192.0,8,-0.2,102.7,0
169.0,8,1.0,102.4,0
168.0,8,0.8,102.0,0
121.0,8,0.2,101.5,1
127.0,8,0.6,101.4,1
128.0,8,0.9,101.7,1
129.0,8,1.1,101.8,1
132.0,8,1.5,101.5,1
133.0,8,2.7,101.4,1
136.0,8,2.1,101.5,1
138.0,8,1.2,101.8,1
139.0,8,1.3,102.2,1
142.0,8,4.9,102.0,1
143.0,8,8.9,102.0,1
144.0,8,12.2,101.8,1
145.0,8,12.6,101.8,1
146.0,8,11.3,102.0,1
147.0,8,9.8,101.9,1
148.0,8,8.4,101.5,1
149.0,8,6.9,101.5,1
150.0,8,5.1,101.6,0
151.0,8,2.9,101.6,0
152.0,8,0.7,101.6,0
153.0,8,-0.9,101.8,0
154.0,8,-1.0,101.8,0
155.0,8,2.2,101.6,0
156.0,8,11.8,102.0,0
157.0,8,19.2,101.5,0
184.0,8,14.3,101.6,0
185.0,8,13.1,101.9,0
186.0,8,12.7,102.4,0
162.0,8,5.6,101.9,0
163.0,8,2.8,102.0,0
188.0,8,13.6,101.8,0
189.0,8,14.2,102.6,0
190.0,8,14.8,101.9,0
193.0,8,17.4,102.6,0
191.0,8,16.1,102.0,0
137.0,8,0.2,101.2,1
134.0,8,-0.2,101.2,1
155.0,8,0.2,101.7,0
156.0,8,0.3,101.9,0
133.0,8,-0.2,101.5,1
153.0,8,-0.1,101.9,0
159.0,8,0.1,101.3,0
160.0,8,0.2,101.2,0
161.0,8,0.3,101.2,0
152.0,8,-0.1,101.5,0
162.0,8,0.2,101.8,0
164.0,8,-0.2,101.8,0
165.0,8,-0.2,101.5,0
151.0,8,-0.0,101.6,0
150.0,8,0.1,101.6,0
168.0,8,0.6,101.8,0
149.0,8,0.3,101.6,1
148.0,8,0.4,101.5,1
187.0,8,-0.0,101.7,0
147.0,8,0.6,101.7,1
76.0,8,-0.0,101.2,0
75.0,8,0.0,101.4,0
144.0,8,0.4,101.7,1
179.0,8,0.6,101.4,0
72.0,8,0.2,101.3,0
71.0,8,0.2,101.4,0
184.0,8,1.0,101.5,0
183.0,8,0.9,101.4,0
174.0,8,-0.8,101.5,0
181.0,8,0.8,101.8,0
142.0,8,0.8,101.9,1
141.0,8,0.7,101.4,1
140.0,8,0.8,101.4,1
175.0,8,-0.0,101.7,0
177.0,8,1.6,101.9,0
180.0,8,3.9,101.9,0
60.0,8,-0.0,101.2,0
120.0,8,0.2,101.2,1
121.0,8,0.7,101.3,1
138.0,8,2.5,101.5,1
136.0,8,6.0,101.5,1
127.0,8,4.6,101.2,1
54.0,8,0.1,101.3,0
128.0,8,4.7,101.5,1
129.0,8,4.6,101.7,1
132.0,8,9.1,101.4,1
157.0,8,6.3,101.5,0
185.0,8,3.3,101.9,0
188.0,8,-1.3,102.1,0
186.0,8,2.4,102.5,0
193.0,8,11.0,102.6,0
139.0,8,5.9,102.0,1
143.0,8,22.5,102.0,1
145.0,8,29.4,102.0,1
146.0,8,27.3,102.1,1
154.0,8,-0.6,101.9,0
189.0,8,3.0,102.5,0
190.0,8,7.0,101.9,0
163.0,8,-0.2,102.0,0
169.0,8,-57.0,102.1,0
170.0,8,-52.4,102.0,0
176.0,8,6.8,102.0,0
191.0,8,13.1,102.1,0
192.0,8,15.0,102.7,0
74.0,8,0.2,101.2,0
61.0,8,0.0,101.2,0
78.0,8,0.2,101.3,0
132.0,8,-0.1,101.3,1
127.0,8,-0.2,101.3,1
60.0,8,0.0,101.3,0
158.0,8,0.1,101.3,0
54.0,8,0.1,101.4,0
72.0,8,0.2,101.3,0
134.0,8,-0.2,101.4,1
133.0,8,-0.2,101.3,1
57.0,8,0.2,101.4,0
136.0,8,0.2,101.4,1
159.0,8,0.3,101.4,0
120.0,8,-0.2,101.4,1
71.0,8,0.1,101.4,0
141.0,8,-0.2,101.4,1
140.0,8,-0.2,101.4,1
149.0,8,0.6,101.4,1
75.0,8,0.2,101.4,0
148.0,8,0.7,101.4,1
168.0,8,0.5,101.9,0
165.0,8,-0.7,101.4,0
164.0,8,-0.4,101.7,0
163.0,8,0.0,101.8,0
162.0,8,0.5,101.6,0
169.0,8,0.8,102.3,0
177.0,8,0.4,102.1,0
157.0,8,0.5,101.5,0
156.0,8,-0.2,102.0,0
155.0,8,-0.8,101.5,0
154.0,8,-1.1,101.6,0
153.0,8,-1.0,101.8,0
152.0,8,-0.3,101.5,0
121.0,8,0.4,101.4,1
151.0,8,0.9,101.5,0
150.0,8,2.5,101.6,0
128.0,8,1.8,101.6,1
129.0,8,2.0,101.7,1
170.0,8,1.3,102.2,0
171.0,8,0.9,101.5,0
138.0,8,2.0,101.6,1
139.0,8,1.8,102.1,1
142.0,8,4.5,101.9,1
143.0,8,9.0,102.1,1
144.0,8,15.1,101.8,1
175.0,8,0.5,101.6,0
193.0,8,12.9,102.5,0
192.0,8,10.9,102.4,0
191.0,8,8.7,101.8,0
190.0,8,7.2,101.9,0
189.0,8,7.3,102.4,0
188.0,8,8.8,101.8,0
187.0,8,10.2,101.5,0
186.0,8,11.4,102.5,0
185.0,8,12.9,102.0,0
184.0,8,15.6,101.7,0
183.0,8,20.8,101.8,0
145.0,8,27.8,101.9,1
181.0,8,35.3,101.5,0
180.0,8,34.5,101.5,0
146.0,8,28.0,102.1,1
147.0,8,27.0,101.9,1
176.0,8,9.1,102.1,0
158.0,8,0.0,101.3,0
133.0,8,-0.0,101.4,1
127.0,8,-0.2,101.4,1
60.0,8,0.0,101.4,0
159.0,8,-0.0,101.4,0
71.0,8,0.1,101.4,0
54.0,8,0.1,101.4,0
78.0,8,0.2,101.4,0
120.0,8,-0.0,101.4,1
72.0,8,0.1,101.4,0
167.0,8,0.2,101.4,0
121.0,8,-0.0,101.5,1
161.0,8,0.4,101.5,0
165.0,8,-0.2,101.5,0
171.0,8,0.0,101.5,0
149.0,8,0.2,101.5,1
75.0,8,0.2,101.5,0
148.0,8,0.3,101.5,1
170.0,8,0.4,102.1,0
169.0,8,0.6,102.2,0
168.0,8,0.6,102.0,0
164.0,8,-0.2,101.8,0
174.0,8,-0.4,101.6,0
175.0,8,-0.0,101.9,0
163.0,8,0.2,101.9,0
162.0,8,0.7,101.8,0
157.0,8,0.4,101.8,0
188.0,8,-0.4,101.9,0
156.0,8,0.1,102.2,0
155.0,8,-0.3,101.7,0
154.0,8,-0.6,101.9,0
153.0,8,-0.7,101.8,0
152.0,8,-0.5,101.6,0
151.0,8,0.0,101.5,0
150.0,8,0.8,101.5,0
128.0,8,1.4,101.7,1
129.0,8,1.8,101.9,1
132.0,8,3.5,101.5,1
136.0,8,4.8,101.5,1
176.0,8,1.3,102.1,0
138.0,8,2.0,101.7,1
139.0,8,1.7,102.2,1
140.0,8,1.7,101.6,1
177.0,8,3.6,102.0,0
141.0,8,2.6,101.7,1
142.0,8,4.5,102.1,1
180.0,8,30.6,101.5,0
143.0,8,10.2,102.2,1
144.0,8,19.9,102.0,1
145.0,8,26.8,101.9,1
146.0,8,26.8,102.1,1
181.0,8,17.7,101.8,0
182.0,8,11.2,101.5,0
183.0,8,9.1,102.1,0
147.0,8,24.7,101.9,1
184.0,8,9.1,102.1,0
185.0,8,9.6,102.2,0
186.0,8,11.0,102.6,0
193.0,8,15.9,102.5,0
192.0,8,15.5,102.6,0
191.0,8,15.8,102.0,0
190.0,8,16.7,101.9,0
189.0,8,17.4,102.5,0
187.0,8,15.1,101.5,0
158.0,8,0.0,101.3,0
131.0,8,-0.1,101.3,1
140.0,8,-0.2,101.3,1
152.0,8,0.1,101.3,0
151.0,8,0.2,101.3,0
60.0,8,0.1,101.3,0
120.0,8,-0.1,101.3,1
166.0,8,-0.0,101.3,0
175.0,8,-0.1,101.8,0
191.0,8,-1.0,102.1,0
174.0,8,-0.2,101.4,0
168.0,8,0.4,101.9,0
167.0,8,0.2,101.5,0
146.0,8,0.1,101.9,1
165.0,8,-0.2,101.4,0
164.0,8,-0.1,101.6,0
163.0,8,0.2,101.8,0
162.0,8,0.5,101.6,0
159.0,8,0.5,101.4,0
157.0,8,-0.0,101.6,0
188.0,8,-0.8,101.9,0
156.0,8,-0.3,102.0,0
75.0,8,0.0,101.5,0
155.0,8,-0.6,101.7,0
184.0,8,1.1,101.8,0
72.0,8,0.1,101.3,0
71.0,8,0.1,101.4,0
154.0,8,-0.9,101.9,0
153.0,8,-0.7,101.7,0
187.0,8,0.2,101.6,0
121.0,8,0.0,101.4,1
150.0,8,1.7,101.4,0
149.0,8,2.5,101.5,1
127.0,8,1.5,101.3,1
180.0,8,1.8,101.6,0
181.0,8,3.5,101.6,0
128.0,8,1.9,101.6,1
129.0,8,1.8,101.8,1
130.0,8,1.9,101.4,1
132.0,8,2.7,101.5,1
133.0,8,5.2,101.4,1
134.0,8,11.9,101.3,1
136.0,8,6.1,101.5,1
138.0,8,2.9,101.6,1
148.0,8,11.3,101.6,1
141.0,8,4.7,101.3,1
142.0,8,9.3,101.8,1
143.0,8,19.4,102.0,1
144.0,8,28.2,101.8,1
182.0,8,22.8,101.3,0
183.0,8,12.4,101.9,0
145.0,8,31.7,101.8,1
147.0,8,25.4,101.9,1
185.0,8,8.4,102.1,0
186.0,8,7.6,102.5,0
192.0,8,9.6,102.8,0
139.0,8,7.0,102.1,1
189.0,8,5.7,102.6,0
169.0,8,19.1,102.2,0
170.0,8,30.3,102.1,0
176.0,8,3.5,102.2,0
190.0,8,11.1,102.1,0
177.0,8,5.1,102.2,0
193.0,8,15.5,102.7,0
174.0,8,-0.0,101.2,0
158.0,8,0.0,101.2,0
121.0,8,-0.0,101.3,1
131.0,8,-0.0,101.2,1
61.0,8,0.2,101.3,0
126.0,8,-0.1,101.3,1
133.0,8,-0.1,101.3,1
166.0,8,0.0,101.2,0
72.0,8,0.2,101.3,0
136.0,8,0.2,101.3,1
60.0,8,0.1,101.3,0
57.0,8,0.1,101.3,0
182.0,8,0.1,101.3,0
152.0,8,0.2,101.3,0
130.0,8,0.2,101.3,1
127.0,8,-0.1,101.3,1
71.0,8,0.2,101.3,0
75.0,8,0.1,101.4,0
167.0,8,0.2,101.4,0
181.0,8,-0.1,101.4,0
148.0,8,0.5,101.4,1
132.0,8,0.1,101.4,1
165.0,8,-0.3,101.4,0
151.0,8,0.5,101.5,0
143.0,8,0.2,101.8,1
142.0,8,0.1,101.7,1
141.0,8,0.0,101.5,1
140.0,8,0.1,101.6,1
144.0,8,1.0,101.7,1
138.0,8,0.6,101.7,1
128.0,8,0.6,101.6,1
191.0,8,-1.2,101.7,0
190.0,8,-2.4,101.7,0
145.0,8,3.1,101.7,1
146.0,8,3.4,101.9,1
147.0,8,3.5,101.7,1
168.0,8,1.0,101.8,0
150.0,8,2.5,101.5,0
185.0,8,3.9,101.7,0
184.0,8,4.7,101.5,0
164.0,8,1.1,101.5,0
163.0,8,2.9,101.8,0
183.0,8,6.8,101.7,0
162.0,8,4.8,101.7,0
180.0,8,30.4,101.5,0
149.0,8,7.8,101.5,1
187.0,8,4.6,101.6,0
157.0,8,6.1,101.5,0
155.0,8,1.1,101.6,0
154.0,8,0.8,101.7,0
175.0,8,1.6,101.6,0
153.0,8,3.0,101.5,0
129.0,8,6.1,101.7,1
177.0,8,5.6,101.9,0
186.0,8,10.7,102.0,0
176.0,8,3.9,102.0,0
192.0,8,13.9,102.6,0
188.0,8,11.9,102.0,0
139.0,8,4.7,102.2,1
156.0,8,19.2,102.0,0
189.0,8,14.2,102.3,0
169.0,8,64.7,102.0,0
170.0,8,53.4,102.0,0
193.0,8,17.3,102.6,0
78.0,8,0.2,101.2,0
46.0,8,0.3,101.2,0
159.0,8,0.1,101.2,0
136.0,8,0.1,101.3,1
45.0,8,0.2,101.2,0
43.0,8,0.2,101.3,0
44.0,8,0.2,101.3,0
54.0,8,0.2,101.3,0
167.0,8,0.3,101.3,0
165.0,8,-0.1,101.3,0
164.0,8,0.0,101.4,0
163.0,8,0.3,101.7,0
138.0,8,0.2,101.3,1
158.0,8,0.1,101.4,0
157.0,8,0.0,101.7,0
184.0,8,0.5,101.6,0
50.0,8,0.1,101.3,0
155.0,8,-0.1,101.7,0
153.0,8,0.0,101.6,0
152.0,8,0.1,101.4,0
151.0,8,0.2,101.5,0
150.0,8,0.3,101.5,0
149.0,8,0.3,101.4,1
75.0,8,0.1,101.4,0
148.0,8,0.5,101.5,1
185.0,8,1.4,101.6,0
72.0,8,0.1,101.4,0
71.0,8,0.0,101.4,0
186.0,8,1.5,101.7,0
175.0,8,-0.3,101.7,0
141.0,8,0.3,101.6,1
140.0,8,0.6,101.6,1
127.0,8,0.3,101.4,1
128.0,8,0.7,101.7,1
183.0,8,3.0,101.7,0
180.0,8,5.3,101.5,0
181.0,8,6.4,101.3,0
61.0,8,0.7,101.3,0
60.0,8,-0.2,101.4,0
129.0,8,1.8,101.6,1
132.0,8,3.8,101.3,1
57.0,8,-0.6,101.4,0
133.0,8,11.2,101.3,1
191.0,8,4.4,101.7,0
162.0,8,3.4,101.7,0
168.0,8,1.4,101.8,0
177.0,8,2.3,101.9,0
176.0,8,1.1,102.0,0
170.0,8,1.6,101.8,0
169.0,8,3.4,101.9,0
156.0,8,3.0,102.1,0
154.0,8,0.7,101.8,0
147.0,8,20.4,101.8,1
146.0,8,24.5,102.0,1
145.0,8,25.7,101.9,1
192.0,8,14.6,102.4,0
144.0,8,23.7,101.9,1
143.0,8,18.2,102.0,1
142.0,8,13.5,101.8,1
188.0,8,18.1,101.8,0
189.0,8,17.6,102.4,0
190.0,8,16.9,101.9,0
139.0,8,11.3,101.9,1
193.0,8,18.1,102.5,0
126.0,8,-0.2,101.1,1
60.0,8,-0.0,101.2,0
132.0,8,-0.1,101.2,1
66.0,8,0.2,101.2,0
72.0,8,0.2,101.2,0
67.0,8,0.2,101.2,0
54.0,8,0.2,101.2,0
183.0,8,0.2,101.4,0
181.0,8,-0.1,101.4,0
179.0,8,0.1,101.2,0
50.0,8,0.1,101.2,0
172.0,8,-0.2,101.2,0
184.0,8,0.5,101.4,0
185.0,8,0.7,101.5,0
191.0,8,-0.6,101.6,0
120.0,8,0.0,101.3,1
121.0,8,0.1,101.2,1
165.0,8,-0.1,101.2,0
164.0,8,-0.0,101.3,0
75.0,8,0.2,101.2,0
127.0,8,0.2,101.2,1
128.0,8,0.4,101.5,1
133.0,8,-0.0,101.2,1
71.0,8,0.0,101.2,0
139.0,8,0.6,101.4,1
140.0,8,0.4,101.4,1
141.0,8,0.2,101.5,1
186.0,8,1.8,101.5,0
148.0,8,1.7,101.3,1
149.0,8,1.6,101.3,1
150.0,8,1.3,101.2,0
151.0,8,0.7,101.3,0
152.0,8,0.0,101.4,0
61.0,8,-0.3,101.2,0
153.0,8,-0.5,101.5,0
157.0,8,1.3,101.6,0
158.0,8,2.6,101.2,0
57.0,8,-0.2,101.2,0
159.0,8,3.8,101.2,0
171.0,8,-0.1,101.4,0
163.0,8,0.3,101.6,0
162.0,8,1.7,101.6,0
180.0,8,6.4,101.6,0
177.0,8,2.4,102.0,0
176.0,8,2.0,102.1,0
175.0,8,1.3,101.6,0
170.0,8,3.7,101.7,0
169.0,8,6.7,101.7,0
168.0,8,10.3,101.7,0
129.0,8,7.7,101.6,1
142.0,8,6.7,101.7,1
143.0,8,9.2,101.9,1
144.0,8,13.5,101.8,1
145.0,8,18.4,101.8,1
146.0,8,21.5,101.9,1
147.0,8,22.0,101.7,1
154.0,8,4.5,101.7,0
188.0,8,23.8,101.7,0
155.0,8,8.2,101.8,0
156.0,8,12.8,102.0,0
189.0,8,23.6,102.2,0
193.0,8,20.5,102.3,0
192.0,8,20.9,102.3,0
190.0,8,22.9,101.7,0
76.0,8,0.2,101.2,0
134.0,8,-0.2,101.2,1
78.0,8,0.2,101.2,0
174.0,8,0.0,101.4,0
154.0,8,-0.1,101.7,0
186.0,8,0.3,101.6,0
153.0,8,-0.1,101.6,0
185.0,8,0.5,101.4,0
152.0,8,0.1,101.4,0
151.0,8,0.2,101.3,0
121.0,8,0.1,101.3,1
150.0,8,0.3,101.4,0
178.0,8,0.3,101.2,0
149.0,8,0.4,101.5,1
148.0,8,0.4,101.5,1
125.0,8,-0.1,101.3,1
180.0,8,-0.3,101.4,0
155.0,8,-0.1,101.7,0
128.0,8,-0.0,101.4,1
163.0,8,0.3,101.5,0
129.0,8,0.1,101.4,1
171.0,8,-0.0,101.4,0
75.0,8,0.1,101.3,0
157.0,8,0.2,101.7,0
158.0,8,0.7,101.4,0
72.0,8,0.1,101.3,0
71.0,8,-0.0,101.3,0
132.0,8,0.3,101.4,1
133.0,8,0.2,101.3,1
168.0,8,0.9,101.8,0
67.0,8,0.2,101.3,0
167.0,8,0.2,101.2,0
136.0,8,1.8,101.4,1
137.0,8,2.5,101.3,1
181.0,8,2.6,101.3,0
139.0,8,2.3,101.4,1
159.0,8,3.4,101.2,0
60.0,8,-0.6,101.3,0
140.0,8,2.5,101.5,1
141.0,8,2.4,101.6,1
165.0,8,-2.3,101.5,0
164.0,8,-0.8,101.6,0
188.0,8,4.0,101.8,0
54.0,8,0.4,101.3,0
144.0,8,9.2,101.7,1
183.0,8,16.6,101.6,0
184.0,8,14.2,101.4,0
191.0,8,9.3,101.7,0
162.0,8,4.6,101.5,0
147.0,8,19.1,101.8,1
146.0,8,22.3,102.0,1
177.0,8,4.3,102.2,0
176.0,8,3.6,102.2,0
175.0,8,3.1,101.8,0
170.0,8,3.1,101.9,0
169.0,8,6.6,101.9,0
156.0,8,11.2,102.1,0
192.0,8,16.0,102.4,0
142.0,8,14.0,101.8,1
143.0,8,18.4,101.9,1
189.0,8,18.5,102.3,0
190.0,8,17.8,101.8,0
145.0,8,27.4,101.8,1
193.0,8,18.0,102.5,0
76.0,8,0.1,101.3,0
87.0,8,0.2,101.3,0
68.0,8,0.2,101.3,0
158.0,8,0.2,101.3,0
44.0,8,0.2,101.3,0
60.0,8,0.0,101.4,0
72.0,8,0.1,101.4,0
50.0,8,0.2,101.3,0
152.0,8,0.1,101.3,0
71.0,8,0.1,101.3,0
45.0,8,0.2,101.3,0
54.0,8,0.2,101.3,0
66.0,8,0.1,101.3,0
75.0,8,0.1,101.4,0
67.0,8,0.1,101.4,0
149.0,8,0.4,101.4,1
148.0,8,0.5,101.4,1
132.0,8,0.1,101.4,1
133.0,8,0.0,101.4,1
151.0,8,0.3,101.4,0
136.0,8,0.2,101.4,1
137.0,8,0.4,101.4,1
138.0,8,0.5,101.4,1
187.0,8,0.1,101.4,0
153.0,8,-0.4,101.5,0
175.0,8,0.6,101.5,0
147.0,8,1.0,101.8,1
165.0,8,-0.8,101.5,0
171.0,8,-0.2,101.7,0
128.0,8,0.5,101.5,1
150.0,8,1.2,101.5,0
180.0,8,1.5,101.5,0
181.0,8,3.1,101.5,0
129.0,8,1.2,101.5,1
164.0,8,-1.2,101.7,0
188.0,8,-0.9,101.6,0
183.0,8,5.2,101.6,0
162.0,8,0.9,101.5,0
157.0,8,1.9,101.7,0
191.0,8,1.3,101.6,0
163.0,8,-0.5,101.7,0
154.0,8,-1.2,101.6,0
139.0,8,4.5,101.5,1
140.0,8,4.4,101.6,1
190.0,8,1.4,101.8,0
141.0,8,5.3,101.6,1
168.0,8,-1.2,101.7,0
184.0,8,9.4,101.8,0
142.0,8,8.0,101.8,1
155.0,8,0.3,101.9,0
169.0,8,-1.3,101.8,0
189.0,8,8.1,102.1,0
185.0,8,9.8,102.1,0
177.0,8,9.6,101.9,0
176.0,8,8.8,102.0,0
146.0,8,29.2,101.9,1
170.0,8,-5.9,102.0,0
145.0,8,29.1,101.9,1
144.0,8,26.0,101.8,1
143.0,8,22.3,101.9,1
186.0,8,13.0,102.2,0
192.0,8,15.4,102.4,0
156.0,8,10.0,102.3,0
193.0,8,15.8,102.4,0
66.0,8,0.1,101.3,0
57.0,8,0.2,101.3,0
60.0,8,0.0,101.3,0
125.0,8,-0.1,101.3,1
76.0,8,0.2,101.3,0
61.0,8,0.0,101.3,0
54.0,8,0.1,101.3,0
67.0,8,0.2,101.3,0
68.0,8,0.2,101.3,0
72.0,8,0.1,101.3,0
49.0,8,0.2,101.3,0
138.0,8,0.2,101.3,1
151.0,8,0.3,101.4,0
171.0,8,0.2,101.5,0
50.0,8,0.2,101.3,0
140.0,8,0.2,101.3,1
169.0,8,0.6,101.7,0
141.0,8,0.1,101.5,1
148.0,8,0.7,101.5,1
168.0,8,0.6,101.7,0
149.0,8,0.9,101.4,1
188.0,8,-0.6,101.7,0
75.0,8,0.2,101.5,0
167.0,8,0.2,101.3,0
165.0,8,-0.8,101.4,0
177.0,8,0.8,101.6,0
164.0,8,-0.6,101.5,0
150.0,8,1.3,101.4,0
163.0,8,0.1,101.6,0
154.0,8,-0.6,101.6,0
152.0,8,0.2,101.4,0
136.0,8,1.7,101.5,1
162.0,8,1.2,101.5,0
139.0,8,2.6,101.3,1
158.0,8,2.8,101.3,0
157.0,8,1.6,101.7,0
183.0,8,4.4,101.5,0
182.0,8,5.2,101.4,0
187.0,8,3.7,101.6,0
155.0,8,-0.4,101.7,0
153.0,8,-0.6,101.4,0
175.0,8,1.1,101.4,0
128.0,8,2.2,101.6,1
179.0,8,10.0,101.3,0
129.0,8,3.3,101.6,1
184.0,8,10.1,101.7,0
147.0,8,15.8,101.7,1
170.0,8,0.1,101.7,0
190.0,8,11.9,101.8,0
145.0,8,16.2,101.8,1
142.0,8,10.9,101.7,1
176.0,8,7.0,101.8,0
181.0,8,35.5,101.8,0
185.0,8,16.5,102.1,0
180.0,8,38.2,101.9,0
192.0,8,15.6,102.4,0
186.0,8,19.5,102.2,0
156.0,8,10.5,102.2,0
143.0,8,19.1,101.9,1
144.0,8,22.5,101.8,1
189.0,8,23.1,102.0,0
146.0,8,28.5,101.9,1
191.0,8,19.3,101.9,0
193.0,8,18.6,102.4,0
138.0,8,-0.0,101.2,1
132.0,8,-0.1,101.2,1
54.0,8,0.1,101.2,0
74.0,8,0.2,101.2,0
179.0,8,-0.1,101.3,0
165.0,8,-0.0,101.3,0
125.0,8,-0.1,101.3,1
71.0,8,0.1,101.3,0
87.0,8,0.2,101.2,0
134.0,8,-0.2,101.2,1
133.0,8,-0.2,101.3,1
182.0,8,0.1,101.3,0
151.0,8,0.3,101.2,0
67.0,8,0.1,101.2,0
66.0,8,0.2,101.2,0
57.0,8,0.1,101.2,0
135.0,8,-0.2,101.3,1
158.0,8,0.5,101.3,0
153.0,8,-0.1,101.4,0
150.0,8,0.6,101.3,0
139.0,8,0.3,101.3,1
137.0,8,0.2,101.3,1
72.0,8,0.1,101.3,0
191.0,8,-0.8,101.4,0
75.0,8,0.2,101.4,0
184.0,8,1.6,101.7,0
162.0,8,1.0,101.6,0
183.0,8,1.8,101.5,0
