# range_bin,doppler_bin,angle_deg,snr,zone_flag
86.0,8,0.3,101.1,0
71.0,8,0.0,101.1,0
148.0,8,-0.2,101.1,1
124.0,8,-0.4,101.1,1
68.0,8,0.0,101.1,0
55.0,8,-0.1,101.1,0
183.0,8,-0.4,101.1,0
168.0,8,-0.3,101.2,0
165.0,8,0.6,101.1,0
36.0,8,0.2,101.1,0
67.0,8,0.1,101.1,0
59.0,8,0.2,101.1,0
49.0,8,0.4,101.1,0
50.0,8,0.4,101.1,0
135.0,8,-0.5,101.1,1
77.0,8,0.4,101.1,0
57.0,8,0.1,101.1,0
56.0,8,-0.1,101.1,0
75.0,8,0.3,101.2,0
192.0,8,-0.0,102.1,0
186.0,8,-0.4,101.2,0
185.0,8,0.4,101.9,0
184.0,8,0.8,101.3,0
193.0,8,0.0,102.3,0
180.0,8,0.3,101.5,0
179.0,8,0.3,101.7,0
178.0,8,0.2,101.3,0
177.0,8,0.1,101.4,0
176.0,8,0.1,101.4,0
137.0,8,-0.7,102.2,1
136.0,8,-0.9,101.4,1
127.0,8,0.6,101.2,1
126.0,8,-0.5,101.5,1
167.0,8,0.1,101.3,0
166.0,8,1.1,101.9,0
74.0,8,1.0,101.8,0
162.0,8,4.1,101.6,0
161.0,8,-0.3,101.7,0
125.0,8,-1.6,101.6,1
139.0,8,-0.5,101.7,1
76.0,8,2.7,101.2,0
61.0,8,-2.6,101.3,0
62.0,8,-2.8,101.5,0
63.0,8,-2.7,101.3,0
150.0,8,-47.8,101.3,0
69.0,8,6.0,101.3,0
70.0,8,4.3,101.3,0
147.0,8,70.4,101.3,1
146.0,8,66.5,101.2,1
73.0,8,3.1,101.7,0
142.0,8,70.2,101.3,1
141.0,8,69.2,101.3,1
140.0,8,55.9,101.4,1
138.0,8,-1.0,102.4,1
43.0,8,0.4,101.0,0
171.0,8,0.2,101.0,0
124.0,8,-0.1,101.0,1
191.0,8,-0.6,101.0,0
71.0,8,0.1,101.0,0
45.0,8,0.5,101.0,0
68.0,8,0.2,101.0,0
77.0,8,0.3,101.1,0
36.0,8,0.4,101.1,0
60.0,8,0.2,101.1,0
175.0,8,-0.2,101.0,0
57.0,8,0.2,101.1,0
135.0,8,-0.2,101.2,1
174.0,8,-0.2,101.1,0
127.0,8,0.2,101.1,1
126.0,8,0.0,101.2,1
168.0,8,0.1,101.2,0
76.0,8,0.3,101.2,0
167.0,8,0.3,101.1,0
183.0,8,-0.4,101.3,0
49.0,8,0.4,101.1,0
72.0,8,-0.0,101.1,0
162.0,8,0.5,101.2,0
70.0,8,0.1,101.3,0
69.0,8,0.2,101.3,0
158.0,8,-1.2,101.1,0
67.0,8,0.4,101.1,0
66.0,8,0.4,101.1,0
156.0,8,-1.0,101.1,0
150.0,8,-0.6,101.1,0
63.0,8,0.1,101.3,0
50.0,8,0.7,101.1,0
186.0,8,0.5,101.2,0
140.0,8,0.6,101.2,1
59.0,8,0.2,101.1,0
141.0,8,2.7,101.3,1
58.0,8,0.2,101.1,0
56.0,8,-0.1,101.1,0
142.0,8,16.3,101.3,1
179.0,8,-0.1,101.8,0
61.0,8,-0.4,101.4,0
180.0,8,0.3,101.5,0
138.0,8,-0.4,102.3,1
137.0,8,-0.7,102.2,1
62.0,8,-0.9,101.5,0
73.0,8,0.6,101.7,0
74.0,8,0.9,101.4,0
184.0,8,9.7,101.5,0
178.0,8,-0.3,101.4,0
177.0,8,-0.6,101.5,0
166.0,8,1.8,102.2,0
165.0,8,1.7,102.8,0
164.0,8,1.6,101.3,0
136.0,8,-1.3,101.5,1
185.0,8,26.5,101.9,0
125.0,8,-1.2,101.4,1
161.0,8,0.4,101.5,0
157.0,8,-5.9,101.3,0
139.0,8,-0.1,101.6,1
147.0,8,-80.7,101.3,1
193.0,8,1.0,102.1,0
192.0,8,2.6,102.0,0
146.0,8,82.7,101.3,1
176.0,8,-0.8,101.5,0
167.0,8,0.2,101.0,0
67.0,8,0.2,101.0,0
77.0,8,0.2,101.0,0
85.0,8,0.2,101.0,0
191.0,8,-0.6,101.0,0
124.0,8,-0.2,101.0,1
49.0,8,0.2,101.0,0
75.0,8,0.3,101.0,0
45.0,8,0.6,101.0,0
36.0,8,0.4,101.0,0
151.0,8,0.1,101.0,0
57.0,8,0.2,101.0,0
66.0,8,0.2,101.0,0
171.0,8,0.0,101.0,0
127.0,8,0.2,101.1,1
60.0,8,0.3,101.0,0
58.0,8,0.3,101.1,0
174.0,8,-0.0,101.0,0
86.0,8,0.4,101.0,0
175.0,8,-0.1,101.0,0
72.0,8,-0.1,101.1,0
71.0,8,-0.1,101.0,0
158.0,8,-1.0,101.1,0
168.0,8,0.4,101.1,0
186.0,8,0.4,101.1,0
69.0,8,0.2,101.2,0
70.0,8,0.0,101.2,0
73.0,8,-0.1,101.7,0
74.0,8,0.1,101.4,0
63.0,8,0.1,101.2,0
62.0,8,0.2,101.5,0
61.0,8,0.2,101.3,0
166.0,8,1.0,102.0,0
59.0,8,0.4,101.1,0
165.0,8,1.0,102.9,0
164.0,8,0.9,101.8,0
162.0,8,0.9,101.2,0
161.0,8,0.4,101.4,0
157.0,8,-5.3,101.4,0
156.0,8,-4.3,101.2,0
150.0,8,-7.2,101.2,0
176.0,8,0.1,101.5,0
177.0,8,-0.0,101.5,0
178.0,8,-0.3,101.3,0
147.0,8,-11.3,101.3,1
146.0,8,-7.4,101.3,1
179.0,8,-0.8,101.7,0
180.0,8,-1.3,101.4,0
142.0,8,69.4,101.2,1
141.0,8,62.6,101.2,1
140.0,8,2.7,101.2,1
139.0,8,0.0,101.6,1
138.0,8,-0.5,102.2,1
183.0,8,31.8,101.3,0
184.0,8,34.6,101.5,0
137.0,8,-0.9,102.1,1
136.0,8,-1.1,101.5,1
135.0,8,-1.4,101.2,1
126.0,8,-0.6,101.1,1
185.0,8,43.5,101.8,0
193.0,8,-0.7,102.0,0
192.0,8,1.6,101.9,0
125.0,8,-1.5,101.3,1
76.0,8,5.3,101.2,0
152.0,8,0.2,100.9,0
67.0,8,0.2,100.9,0
64.0,8,0.2,100.9,0
125.0,8,0.0,100.9,1
145.0,8,-0.0,101.0,1
122.0,8,-0.2,101.0,1
163.0,8,0.1,101.7,0
162.0,8,0.1,101.8,0
164.0,8,0.2,102.6,0
161.0,8,0.0,101.8,0
158.0,8,-0.2,101.0,0
165.0,8,0.4,102.4,0
157.0,8,-0.1,101.4,0
156.0,8,-0.1,101.2,0
174.0,8,-0.0,101.1,0
151.0,8,0.2,101.0,0
150.0,8,0.2,101.2,0
149.0,8,0.1,101.1,1
76.0,8,0.6,101.2,0
148.0,8,-0.2,101.0,1
74.0,8,0.2,101.1,0
73.0,8,-0.1,101.5,0
72.0,8,-0.1,101.1,0
71.0,8,-0.1,101.0,0
70.0,8,0.0,101.2,0
69.0,8,0.2,101.1,0
68.0,8,0.4,101.0,0
147.0,8,-0.7,101.3,1
66.0,8,0.5,101.0,0
65.0,8,0.3,101.0,0
146.0,8,-0.8,101.4,1
63.0,8,0.0,101.2,0
62.0,8,-0.0,101.5,0
61.0,8,0.1,101.3,0
60.0,8,0.4,101.0,0
59.0,8,0.6,101.2,0
58.0,8,0.7,101.1,0
57.0,8,0.7,101.1,0
56.0,8,0.4,101.0,0
142.0,8,14.4,101.2,1
141.0,8,6.9,101.2,1
175.0,8,0.5,101.0,0
176.0,8,0.2,101.5,0
177.0,8,-0.3,101.6,0
140.0,8,2.5,101.2,1
49.0,8,4.1,101.0,0
178.0,8,-1.1,101.4,0
179.0,8,-2.2,101.7,0
139.0,8,0.7,101.6,1
45.0,8,6.8,101.0,0
138.0,8,0.0,102.2,1
137.0,8,-0.3,102.0,1
180.0,8,-4.1,101.3,0
136.0,8,-0.6,101.5,1
183.0,8,40.1,101.3,0
184.0,8,40.4,101.4,0
185.0,8,43.3,101.6,0
135.0,8,-1.1,101.3,1
36.0,8,-3.2,101.0,0
186.0,8,48.5,101.1,0
193.0,8,-21.9,101.9,0
192.0,8,-51.9,101.6,0
127.0,8,0.6,101.0,1
75.0,8,3.4,101.0,0
78.0,8,0.1,101.0,0
153.0,8,0.2,101.0,0
127.0,8,-0.0,101.0,1
132.0,8,-0.3,101.0,1
144.0,8,0.1,101.0,1
70.0,8,0.1,101.0,0
79.0,8,0.2,101.0,0
182.0,8,-0.6,101.0,0
77.0,8,0.1,101.0,0
65.0,8,0.2,101.0,0
60.0,8,0.3,101.0,0
59.0,8,0.4,101.2,0
156.0,8,-0.1,101.0,0
58.0,8,0.4,101.1,0
57.0,8,0.3,101.0,0
56.0,8,0.1,101.1,0
175.0,8,0.1,101.1,0
174.0,8,0.3,101.1,0
171.0,8,-0.1,101.1,0
186.0,8,0.3,101.2,0
126.0,8,-0.0,101.2,1
130.0,8,-0.6,101.0,1
76.0,8,0.2,101.2,0
63.0,8,0.0,101.2,0
74.0,8,0.1,101.1,0
134.0,8,-0.7,101.0,1
140.0,8,0.4,101.1,1
143.0,8,0.7,101.2,1
145.0,8,-0.3,101.1,1
147.0,8,-0.6,101.2,1
150.0,8,0.6,101.2,0
151.0,8,0.5,101.2,0
152.0,8,0.1,101.1,0
64.0,8,-0.1,101.1,0
157.0,8,-17.9,101.2,0
75.0,8,0.4,101.3,0
62.0,8,-0.4,101.4,0
61.0,8,-0.0,101.2,0
184.0,8,5.7,101.3,0
183.0,8,3.6,101.4,0
179.0,8,-0.5,101.7,0
178.0,8,0.3,101.5,0
177.0,8,1.1,101.6,0
176.0,8,2.0,101.6,0
192.0,8,-3.0,101.7,0
185.0,8,20.7,101.6,0
165.0,8,2.7,101.7,0
129.0,8,-1.8,101.2,1
135.0,8,-1.3,101.5,1
136.0,8,-0.2,101.5,1
137.0,8,0.5,101.9,1
139.0,8,3.1,101.6,1
141.0,8,65.8,101.4,1
142.0,8,71.2,101.5,1
146.0,8,85.4,101.3,1
148.0,8,-76.2,101.3,1
149.0,8,-69.2,101.4,1
180.0,8,4.4,101.4,0
161.0,8,0.7,102.0,0
138.0,8,2.9,102.3,1
162.0,8,1.2,102.2,0
163.0,8,1.7,102.4,0
164.0,8,2.3,102.9,0
193.0,8,-38.1,102.2,0
69.0,8,0.1,101.1,0
78.0,8,0.2,101.1,0
79.0,8,0.3,101.1,0
65.0,8,0.2,101.1,0
70.0,8,0.1,101.1,0
151.0,8,0.3,101.1,0
133.0,8,-0.2,101.1,1
182.0,8,-0.7,101.2,0
174.0,8,0.2,101.1,0
145.0,8,0.1,101.2,1
170.0,8,-0.3,101.2,0
57.0,8,0.3,101.1,0
144.0,8,0.4,101.1,1
127.0,8,-0.0,101.1,1
55.0,8,0.0,101.2,0
157.0,8,-0.3,101.2,0
132.0,8,-0.5,101.2,1
175.0,8,0.4,101.3,0
129.0,8,-0.1,101.4,1
143.0,8,0.7,101.3,1
134.0,8,-0.5,101.3,1
186.0,8,0.1,101.4,0
77.0,8,0.3,101.3,0
56.0,8,0.2,101.2,0
76.0,8,0.1,101.4,0
58.0,8,0.5,101.2,0
73.0,8,-0.2,101.2,0
184.0,8,0.1,101.3,0
171.0,8,-0.3,101.4,0
149.0,8,0.3,101.2,1
183.0,8,-0.7,101.4,0
128.0,8,0.1,101.2,1
147.0,8,-0.2,101.4,1
146.0,8,0.0,101.2,1
140.0,8,1.1,101.5,1
64.0,8,-0.1,101.2,0
63.0,8,-0.4,101.2,0
62.0,8,-0.5,101.3,0
61.0,8,-0.3,101.3,0
59.0,8,0.8,101.2,0
125.0,8,-1.6,101.5,1
74.0,8,0.0,101.9,0
75.0,8,0.2,101.6,0
126.0,8,-1.1,101.7,1
164.0,8,2.3,101.8,0
163.0,8,1.6,102.1,0
162.0,8,1.1,102.2,0
176.0,8,4.2,101.6,0
177.0,8,3.1,101.6,0
161.0,8,0.8,102.0,0
148.0,8,0.7,101.7,1
178.0,8,2.4,101.6,0
179.0,8,1.5,101.9,0
142.0,8,62.6,101.6,1
141.0,8,55.2,101.8,1
139.0,8,8.6,101.8,1
180.0,8,2.9,101.7,0
138.0,8,6.0,102.5,1
137.0,8,5.1,102.1,1
136.0,8,5.6,101.6,1
185.0,8,42.3,101.8,0
135.0,8,9.6,101.6,1
192.0,8,72.2,102.0,0
193.0,8,-48.9,102.5,0
158.0,8,0.1,101.1,0
146.0,8,-0.0,101.1,1
144.0,8,0.3,101.1,1
43.0,8,0.4,101.1,0
182.0,8,-0.7,101.1,0
157.0,8,-0.0,101.1,0
149.0,8,0.3,101.1,1
49.0,8,0.1,101.1,0
133.0,8,-0.4,101.1,1
175.0,8,0.3,101.2,0
36.0,8,0.4,101.2,0
79.0,8,0.3,101.1,0
70.0,8,0.0,101.1,0
55.0,8,-0.0,101.2,0
69.0,8,0.1,101.1,0
78.0,8,0.3,101.2,0
132.0,8,-0.6,101.2,1
127.0,8,0.1,101.2,1
128.0,8,0.2,101.2,1
63.0,8,0.1,101.2,0
57.0,8,0.3,101.2,0
58.0,8,0.5,101.3,0
56.0,8,0.1,101.2,0
77.0,8,0.3,101.3,0
73.0,8,-0.1,101.2,0
184.0,8,-0.1,101.3,0
170.0,8,-0.9,101.2,0
64.0,8,0.1,101.2,0
143.0,8,1.7,101.2,1
59.0,8,0.6,101.3,0
134.0,8,-1.3,101.2,1
61.0,8,0.1,101.2,0
129.0,8,0.2,101.3,1
183.0,8,-1.2,101.3,0
193.0,8,1.3,102.5,0
192.0,8,2.1,102.0,0
186.0,8,4.6,101.5,0
76.0,8,0.5,101.4,0
75.0,8,0.3,101.6,0
74.0,8,0.2,101.9,0
185.0,8,7.1,101.8,0
180.0,8,-1.2,101.7,0
179.0,8,0.7,101.9,0
125.0,8,-3.1,101.5,1
126.0,8,-1.9,101.7,1
178.0,8,2.7,101.7,0
135.0,8,-0.9,101.5,1
136.0,8,0.0,101.5,1
137.0,8,0.5,102.1,1
138.0,8,1.0,102.5,1
139.0,8,2.2,101.7,1
62.0,8,-2.1,101.4,0
140.0,8,7.7,101.5,1
141.0,8,45.7,101.7,1
142.0,8,60.8,101.6,1
147.0,8,25.8,101.4,1
148.0,8,14.3,101.5,1
177.0,8,8.7,101.6,0
176.0,8,12.3,101.6,0
161.0,8,2.8,102.0,0
162.0,8,3.3,102.1,0
163.0,8,4.0,101.8,0
164.0,8,5.2,101.4,0
171.0,8,24.1,101.5,0
150.0,8,0.1,101.0,0
133.0,8,-0.1,101.0,1
153.0,8,0.3,101.0,0
130.0,8,-0.2,101.0,1
45.0,8,0.6,101.0,0
144.0,8,0.2,101.0,1
70.0,8,0.1,101.0,0
65.0,8,0.3,101.0,0
55.0,8,-0.0,101.0,0
43.0,8,0.4,101.0,0
73.0,8,0.0,101.0,0
79.0,8,0.3,101.1,0
149.0,8,0.2,101.0,1
156.0,8,-0.1,101.1,0
126.0,8,0.0,101.1,1
151.0,8,0.5,101.1,0
75.0,8,0.2,101.3,0
148.0,8,0.0,101.1,1
78.0,8,0.4,101.1,0
77.0,8,0.3,101.1,0
76.0,8,0.3,101.1,0
175.0,8,0.8,101.1,0
74.0,8,0.0,101.2,0
177.0,8,0.6,101.3,0
147.0,8,-0.3,101.1,1
146.0,8,-0.3,101.2,1
129.0,8,-0.2,101.2,1
143.0,8,1.0,101.2,1
134.0,8,-0.7,101.1,1
186.0,8,1.4,101.2,0
176.0,8,1.5,101.3,0
184.0,8,0.8,101.2,0
64.0,8,0.3,101.1,0
63.0,8,0.1,101.2,0
157.0,8,-3.2,101.2,0
61.0,8,0.2,101.2,0
183.0,8,0.1,101.3,0
59.0,8,0.7,101.1,0
58.0,8,0.8,101.2,0
57.0,8,0.6,101.1,0
56.0,8,0.2,101.1,0
174.0,8,4.4,101.1,0
140.0,8,2.5,101.2,1
152.0,8,3.3,101.1,0
171.0,8,7.2,101.3,0
62.0,8,-0.4,101.4,0
179.0,8,0.8,101.8,0
178.0,8,2.6,101.4,0
185.0,8,20.2,101.7,0
135.0,8,0.1,101.5,1
142.0,8,56.5,101.5,1
141.0,8,34.3,101.4,1
136.0,8,1.0,101.5,1
139.0,8,3.6,101.6,1
180.0,8,2.8,101.5,0
162.0,8,1.5,101.9,0
161.0,8,1.3,102.0,0
165.0,8,2.6,102.2,0
164.0,8,2.1,103.1,0
193.0,8,59.0,102.3,0
137.0,8,2.8,101.9,1
138.0,8,4.3,102.3,1
163.0,8,1.9,102.1,0
192.0,8,57.3,102.0,0
60.0,8,0.2,101.0,0
72.0,8,0.1,101.0,0
134.0,8,-0.1,101.0,1
182.0,8,-0.6,101.0,0
132.0,8,-0.3,101.0,1
135.0,8,-0.1,101.2,1
136.0,8,-0.1,101.4,1
129.0,8,-0.1,101.1,1
137.0,8,-0.0,102.0,1
186.0,8,-0.2,101.1,0
139.0,8,0.0,101.5,1
140.0,8,0.1,101.3,1
141.0,8,0.2,101.4,1
142.0,8,0.4,101.3,1
143.0,8,0.4,101.1,1
145.0,8,-0.1,101.0,1
146.0,8,-0.3,101.3,1
147.0,8,-0.3,101.1,1
150.0,8,0.4,101.0,0
151.0,8,0.6,101.1,0
152.0,8,0.6,101.0,0
79.0,8,0.2,101.0,0
78.0,8,0.3,101.0,0
77.0,8,0.3,101.1,0
76.0,8,0.3,101.2,0
75.0,8,0.2,101.3,0
74.0,8,0.1,101.3,0
73.0,8,-0.1,101.1,0
69.0,8,0.1,101.0,0
157.0,8,-2.1,101.2,0
70.0,8,-0.2,101.0,0
125.0,8,-0.3,101.1,1
161.0,8,0.8,101.9,0
162.0,8,0.8,101.7,0
163.0,8,0.8,101.6,0
65.0,8,0.5,101.1,0
64.0,8,0.0,101.1,0
63.0,8,-0.3,101.3,0
62.0,8,-0.4,101.5,0
61.0,8,-0.1,101.3,0
126.0,8,0.1,101.2,1
59.0,8,1.4,101.2,0
58.0,8,2.1,101.2,0
57.0,8,2.5,101.0,0
56.0,8,2.6,101.1,0
55.0,8,2.2,101.0,0
185.0,8,7.1,101.7,0
184.0,8,4.1,101.2,0
170.0,8,15.2,101.1,0
171.0,8,7.9,101.4,0
174.0,8,3.3,101.2,0
175.0,8,3.7,101.2,0
176.0,8,3.7,101.3,0
45.0,8,7.0,101.0,0
177.0,8,3.1,101.2,0
178.0,8,0.8,101.4,0
179.0,8,-4.3,101.8,0
180.0,8,-13.7,101.6,0
183.0,8,15.0,101.2,0
192.0,8,-71.1,102.0,0
165.0,8,2.5,102.9,0
164.0,8,2.3,102.9,0
138.0,8,3.3,102.2,1
193.0,8,-71.7,102.1,0
145.0,8,0.2,101.1,1
182.0,8,-0.6,101.1,0
45.0,8,0.5,101.1,0
167.0,8,0.2,101.1,0
87.0,8,0.3,101.1,0
55.0,8,0.0,101.1,0
157.0,8,-0.2,101.1,0
177.0,8,0.0,101.2,0
184.0,8,-0.4,101.1,0
56.0,8,0.1,101.1,0
78.0,8,0.1,101.2,0
168.0,8,-0.3,101.2,0
149.0,8,0.2,101.2,1
148.0,8,-0.0,101.2,1
147.0,8,-0.2,101.2,1
65.0,8,0.3,101.2,0
143.0,8,0.3,101.2,1
57.0,8,0.3,101.2,0
135.0,8,-0.0,101.2,1
127.0,8,0.1,101.2,1
64.0,8,0.2,101.2,0
117.0,8,-0.2,101.2,1
128.0,8,0.0,101.2,1
118.0,8,-0.4,101.3,1
125.0,8,-0.3,101.3,1
136.0,8,-0.0,101.3,1
74.0,8,0.1,101.3,0
150.0,8,0.8,101.2,0
151.0,8,1.2,101.3,0
164.0,8,0.8,101.3,0
166.0,8,0.8,101.2,0
170.0,8,-2.1,101.3,0
174.0,8,1.3,101.3,0
175.0,8,1.9,101.4,0
176.0,8,2.2,101.3,0
178.0,8,1.1,101.4,0
191.0,8,0.8,101.4,0
63.0,8,-0.4,101.3,0
58.0,8,1.4,101.3,0
59.0,8,1.2,101.3,0
186.0,8,4.8,101.4,0
61.0,8,-0.3,101.4,0
62.0,8,-0.9,101.6,0
75.0,8,0.5,101.5,0
76.0,8,0.3,101.4,0
77.0,8,-0.1,101.4,0
192.0,8,2.7,102.4,0
126.0,8,0.3,101.6,1
129.0,8,0.6,101.5,1
137.0,8,-0.2,102.0,1
138.0,8,-0.1,102.4,1
139.0,8,0.4,101.6,1
140.0,8,2.4,101.4,1
141.0,8,50.9,101.8,1
142.0,8,67.3,101.6,1
146.0,8,72.0,101.4,1
161.0,8,-0.1,101.7,0
162.0,8,0.7,101.4,0
165.0,8,2.3,101.6,0
171.0,8,-2.3,101.8,0
179.0,8,7.7,101.7,0
180.0,8,4.2,101.7,0
185.0,8,20.5,101.9,0
193.0,8,9.3,102.5,0
145.0,8,0.2,101.1,1
65.0,8,0.2,101.1,0
133.0,8,-0.1,101.1,1
157.0,8,-0.0,101.1,0
55.0,8,-0.0,101.1,0
118.0,8,-0.3,101.2,1
60.0,8,0.2,101.1,0
78.0,8,0.2,101.1,0
183.0,8,-0.6,101.2,0
146.0,8,-0.1,101.4,1
77.0,8,0.2,101.2,0
76.0,8,0.2,101.4,0
75.0,8,0.2,101.5,0
74.0,8,0.1,101.5,0
73.0,8,0.0,101.3,0
144.0,8,0.1,101.2,1
147.0,8,-0.3,101.3,1
143.0,8,0.2,101.4,1
142.0,8,0.1,101.6,1
148.0,8,-0.2,101.4,1
149.0,8,0.2,101.4,1
150.0,8,0.6,101.3,0
141.0,8,0.0,101.6,1
64.0,8,0.2,101.2,0
140.0,8,-0.1,101.2,1
62.0,8,0.1,101.6,0
61.0,8,0.2,101.4,0
139.0,8,-0.1,101.5,1
59.0,8,0.6,101.3,0
58.0,8,0.6,101.3,0
57.0,8,0.5,101.2,0
56.0,8,0.2,101.2,0
138.0,8,0.0,102.4,1
151.0,8,2.1,101.3,0
137.0,8,0.1,102.0,1
161.0,8,1.4,101.5,0
162.0,8,1.4,101.4,0
164.0,8,1.1,101.8,0
165.0,8,1.2,102.8,0
136.0,8,0.2,101.4,1
166.0,8,1.4,101.9,0
135.0,8,-0.1,101.2,1
168.0,8,2.5,101.3,0
170.0,8,16.0,101.4,0
129.0,8,1.1,101.3,1
128.0,8,2.1,101.3,1
127.0,8,2.6,101.2,1
171.0,8,18.3,101.7,0
174.0,8,7.0,101.3,0
175.0,8,7.2,101.4,0
176.0,8,7.1,101.2,0
126.0,8,3.4,101.4,1
125.0,8,2.5,101.2,1
36.0,8,-4.0,101.2,0
178.0,8,2.9,101.2,0
179.0,8,-3.6,101.6,0
180.0,8,-7.7,101.6,0
193.0,8,22.6,102.2,0
192.0,8,24.3,102.1,0
191.0,8,31.2,101.4,0
186.0,8,44.0,101.3,0
185.0,8,36.6,101.7,0
184.0,8,27.9,101.2,0
63.0,8,-3.1,101.3,0
120.0,8,-0.1,101.2,1
133.0,8,-0.0,101.2,1
135.0,8,0.0,101.2,1
86.0,8,0.3,101.2,0
184.0,8,-0.4,101.2,0
151.0,8,0.3,101.2,0
49.0,8,0.1,101.2,0
143.0,8,0.2,101.2,1
161.0,8,0.6,101.2,0
169.0,8,-0.5,101.3,0
148.0,8,-0.1,101.5,1
168.0,8,-0.4,101.6,0
186.0,8,-0.4,101.4,0
170.0,8,-0.6,101.8,0
147.0,8,-0.2,101.4,1
171.0,8,-0.4,102.1,0
146.0,8,-0.2,101.4,1
191.0,8,-0.3,101.4,0
177.0,8,0.2,101.4,0
76.0,8,0.4,101.6,0
75.0,8,0.4,101.8,0
74.0,8,0.3,101.7,0
73.0,8,0.2,101.6,0
72.0,8,0.1,101.3,0
142.0,8,0.4,101.5,1
141.0,8,0.4,101.5,1
69.0,8,-0.1,101.3,0
68.0,8,-0.0,101.3,0
117.0,8,-0.5,101.3,1
167.0,8,-1.0,101.6,0
166.0,8,-0.5,102.0,0
64.0,8,0.1,101.5,0
63.0,8,-0.0,101.5,0
62.0,8,-0.0,101.7,0
61.0,8,0.1,101.6,0
60.0,8,0.4,101.3,0
179.0,8,-0.2,101.7,0
59.0,8,0.9,101.4,0
58.0,8,1.2,101.4,0
57.0,8,1.4,101.4,0
56.0,8,1.4,101.4,0
174.0,8,0.6,101.4,0
55.0,8,1.7,101.3,0
139.0,8,-0.2,101.5,1
138.0,8,-0.6,102.4,1
137.0,8,-1.0,102.1,1
125.0,8,1.4,101.3,1
149.0,8,7.0,101.3,1
185.0,8,9.6,101.9,0
175.0,8,0.9,101.6,0
193.0,8,15.5,102.3,0
176.0,8,1.3,101.8,0
45.0,8,9.2,101.3,0
44.0,8,5.3,101.3,0
43.0,8,-1.2,101.3,0
126.0,8,4.6,101.4,1
129.0,8,2.7,101.3,1
136.0,8,-5.0,101.4,1
180.0,8,1.8,101.7,0
132.0,8,-35.2,101.3,1
37.0,8,-8.3,101.3,0
36.0,8,-6.2,101.4,0
192.0,8,48.6,102.3,0
65.0,8,-9.1,101.3,0
54.0,8,0.1,100.9,0
118.0,8,-0.3,100.9,1
127.0,8,-0.0,100.9,1
165.0,8,0.3,100.9,0
181.0,8,-0.3,101.0,0
133.0,8,-0.2,101.0,1
71.0,8,0.0,101.0,0
73.0,8,0.1,101.0,0
56.0,8,0.1,101.0,0
191.0,8,-0.3,101.3,0
192.0,8,-0.1,102.3,0
186.0,8,-0.1,101.5,0
185.0,8,-0.1,101.9,0
184.0,8,-0.3,101.2,0
193.0,8,-0.2,102.4,0
78.0,8,0.2,101.1,0
180.0,8,-0.5,101.7,0
179.0,8,-0.4,101.6,0
55.0,8,-0.1,101.1,0
177.0,8,-0.2,101.3,0
176.0,8,-0.1,101.5,0
175.0,8,0.0,101.3,0
174.0,8,0.1,101.2,0
77.0,8,0.4,101.4,0
171.0,8,-0.6,101.2,0
76.0,8,0.5,101.4,0
168.0,8,-0.5,101.0,0
75.0,8,0.5,101.2,0
164.0,8,0.9,101.2,0
163.0,8,0.4,101.1,0
162.0,8,-0.3,101.6,0
161.0,8,-1.1,101.9,0
160.0,8,-2.4,101.0,0
157.0,8,-9.2,101.1,0
74.0,8,0.5,101.1,0
70.0,8,-0.3,101.3,0
153.0,8,-1.4,101.1,0
152.0,8,-0.6,101.1,0
151.0,8,-0.2,101.1,0
150.0,8,-0.3,101.0,0
149.0,8,-0.9,101.1,1
148.0,8,-1.8,101.3,1
147.0,8,-2.2,101.2,1
146.0,8,-2.0,101.1,1
69.0,8,0.2,101.1,0
63.0,8,-1.9,101.2,0
143.0,8,62.5,101.1,1
142.0,8,62.1,101.3,1
141.0,8,42.5,101.2,1
140.0,8,2.3,101.1,1
139.0,8,-0.1,101.5,1
138.0,8,-0.9,102.3,1
137.0,8,-1.5,101.8,1
136.0,8,-2.2,101.2,1
135.0,8,-3.3,101.2,1
134.0,8,-5.3,101.0,1
62.0,8,-7.1,101.4,0
61.0,8,-5.2,101.1,0
129.0,8,2.4,101.0,1
59.0,8,2.5,101.2,0
58.0,8,9.7,101.1,0
126.0,8,-0.3,101.3,1
125.0,8,-3.0,101.2,1
178.0,8,-3.7,101.1,0
128.0,8,0.0,100.9,1
60.0,8,0.3,101.0,0
57.0,8,0.2,101.0,0
70.0,8,0.1,101.0,0
146.0,8,-0.2,101.0,1
56.0,8,0.1,101.0,0
55.0,8,0.0,101.0,0
129.0,8,-0.1,101.0,1
154.0,8,-0.0,101.0,0
86.0,8,0.4,101.0,0
191.0,8,-0.4,101.0,0
151.0,8,0.4,101.2,0
150.0,8,0.3,101.3,0
156.0,8,-0.2,101.1,0
157.0,8,-0.2,101.1,0
161.0,8,0.7,101.4,0
149.0,8,-0.0,101.5,1
162.0,8,0.7,101.4,0
148.0,8,-0.4,101.4,1
78.0,8,0.2,101.1,0
77.0,8,0.3,101.0,0
76.0,8,0.4,101.1,0
75.0,8,0.3,101.3,0
74.0,8,0.2,101.3,0
73.0,8,0.1,101.0,0
147.0,8,-1.0,101.0,1
125.0,8,-0.3,101.1,1
143.0,8,0.6,101.1,1
163.0,8,1.1,101.2,0
164.0,8,1.0,101.4,0
142.0,8,0.7,101.2,1
141.0,8,0.2,101.4,1
