# range_bin,doppler_bin,angle_deg,snr,zone_flag
128.0,8,0.1,101.7,1
129.0,8,0.0,101.7,1
136.0,8,0.1,101.7,1
188.0,8,-0.8,101.7,0
46.0,8,-0.0,101.6,0
180.0,8,-0.4,101.6,0
151.0,8,0.4,101.7,0
152.0,8,0.6,101.6,0
175.0,8,-0.4,101.6,0
156.0,8,0.5,101.7,0
47.0,8,-0.1,101.7,0
162.0,8,0.1,101.7,0
49.0,8,-0.3,101.7,0
192.0,8,-0.1,102.0,0
193.0,8,2.7,101.9,0
169.0,8,0.9,102.1,0
168.0,8,0.5,101.8,0
164.0,8,-1.0,101.8,0
163.0,8,-0.5,101.9,0
138.0,8,-0.4,102.0,1
191.0,8,-1.0,101.9,0
139.0,8,-1.0,102.4,1
142.0,8,-3.5,102.0,1
143.0,8,-3.6,102.3,1
144.0,8,-2.1,101.9,1
190.0,8,-1.1,102.0,0
189.0,8,-0.8,102.3,0
145.0,8,-0.7,101.9,1
146.0,8,0.6,102.0,1
186.0,8,3.1,102.2,0
185.0,8,3.0,102.0,0
184.0,8,2.8,102.0,0
183.0,8,2.5,101.8,0
147.0,8,2.1,101.9,1
181.0,8,0.8,102.0,0
148.0,8,3.3,101.8,1
149.0,8,5.0,101.9,1
150.0,8,9.7,101.8,0
177.0,8,-18.1,101.8,0
176.0,8,-16.6,102.0,0
153.0,8,49.1,101.9,0
154.0,8,52.2,101.7,0
159.0,8,4.4,101.7,0
160.0,8,2.5,101.8,0
170.0,8,-22.6,102.0,0
59.0,8,0.0,101.4,0
120.0,8,-0.1,101.4,1
61.0,8,0.2,101.4,0
72.0,8,0.1,101.4,0
182.0,8,-0.1,101.4,0
133.0,8,-0.2,101.4,1
116.0,8,-0.4,101.5,1
127.0,8,-0.1,101.5,1
180.0,8,-0.3,101.5,0
167.0,8,0.1,101.5,0
50.0,8,-0.0,101.5,0
126.0,8,-0.1,101.6,1
48.0,8,0.1,101.5,0
132.0,8,-0.1,101.5,1
175.0,8,-0.0,101.6,0
155.0,8,0.4,101.5,0
137.0,8,-0.0,101.6,1
147.0,8,0.2,101.8,1
146.0,8,0.1,102.1,1
60.0,8,0.0,101.7,0
170.0,8,0.5,101.9,0
162.0,8,0.1,101.8,0
125.0,8,-0.2,101.6,1
145.0,8,-0.1,102.0,1
163.0,8,-0.2,101.9,0
148.0,8,0.4,101.7,1
160.0,8,0.4,101.7,0
165.0,8,-0.8,101.6,0
149.0,8,0.4,101.8,1
164.0,8,-0.7,101.8,0
169.0,8,0.8,102.1,0
49.0,8,-1.2,101.7,0
144.0,8,-0.8,101.9,1
47.0,8,-0.9,101.7,0
46.0,8,-0.9,101.6,0
168.0,8,0.6,101.9,0
150.0,8,0.6,101.8,0
151.0,8,0.7,101.7,0
152.0,8,1.2,101.7,0
153.0,8,2.1,101.9,0
154.0,8,3.2,101.9,0
193.0,8,5.1,101.9,0
128.0,8,1.7,101.7,1
156.0,8,5.8,101.8,0
143.0,8,-3.6,102.2,1
142.0,8,-4.0,102.0,1
192.0,8,5.4,102.2,0
191.0,8,3.8,102.1,0
190.0,8,3.8,102.0,0
189.0,8,6.1,102.4,0
188.0,8,8.8,101.8,0
129.0,8,4.0,101.7,1
186.0,8,9.1,102.2,0
185.0,8,8.2,101.9,0
184.0,8,7.5,102.0,0
183.0,8,7.3,101.9,0
136.0,8,0.2,101.7,1
181.0,8,9.4,101.9,0
139.0,8,-1.7,102.3,1
159.0,8,10.1,101.6,0
177.0,8,-9.5,101.7,0
176.0,8,-10.9,102.0,0
138.0,8,-1.5,102.1,1
161.0,8,3.5,101.6,0
59.0,8,0.1,101.4,0
45.0,8,0.2,101.4,0
127.0,8,-0.1,101.4,1
61.0,8,0.3,101.4,0
133.0,8,-0.2,101.4,1
137.0,8,0.0,101.5,1
132.0,8,-0.2,101.4,1
187.0,8,0.1,101.4,0
50.0,8,-0.0,101.5,0
155.0,8,0.4,101.5,0
48.0,8,0.1,101.5,0
120.0,8,0.0,101.4,1
72.0,8,0.1,101.4,0
116.0,8,-0.5,101.5,1
181.0,8,-0.4,102.0,0
177.0,8,0.1,101.8,0
176.0,8,0.1,102.0,0
175.0,8,-0.1,101.5,0
182.0,8,-0.2,101.7,0
170.0,8,0.5,102.0,0
169.0,8,0.5,102.2,0
168.0,8,0.4,101.8,0
183.0,8,0.1,102.1,0
165.0,8,-0.4,101.6,0
46.0,8,-0.1,101.5,0
163.0,8,-0.4,101.8,0
162.0,8,-0.2,101.6,0
161.0,8,-0.0,101.6,0
160.0,8,0.1,101.8,0
159.0,8,0.2,101.7,0
184.0,8,0.9,102.0,0
156.0,8,1.6,101.6,0
185.0,8,1.5,102.0,0
154.0,8,2.0,101.9,0
153.0,8,1.6,102.0,0
152.0,8,1.1,101.7,0
151.0,8,0.8,101.8,0
150.0,8,0.7,101.9,0
149.0,8,0.7,101.9,1
148.0,8,0.7,101.7,1
147.0,8,0.5,101.8,1
146.0,8,0.1,102.1,1
145.0,8,-0.6,101.9,1
144.0,8,-1.8,102.0,1
143.0,8,-3.4,102.3,1
142.0,8,-3.7,102.0,1
186.0,8,5.7,102.4,0
188.0,8,6.1,101.7,0
139.0,8,-0.8,102.3,1
138.0,8,-0.1,102.0,1
189.0,8,7.4,102.2,0
136.0,8,3.0,101.6,1
190.0,8,8.5,101.9,0
191.0,8,10.6,102.0,0
129.0,8,5.9,101.6,1
128.0,8,6.9,101.5,1
192.0,8,19.0,102.2,0
126.0,8,34.6,101.5,1
125.0,8,50.7,101.5,1
193.0,8,25.3,101.9,0
60.0,8,12.3,101.6,0
49.0,8,-6.5,101.6,0
47.0,8,-4.2,101.6,0
164.0,8,-18.0,101.8,0
127.0,8,-0.1,101.4,1
140.0,8,-0.2,101.4,1
72.0,8,0.1,101.4,0
61.0,8,0.3,101.4,0
45.0,8,0.1,101.4,0
159.0,8,0.0,101.7,0
161.0,8,0.0,101.6,0
157.0,8,0.2,101.5,0
156.0,8,0.2,101.8,0
155.0,8,0.3,101.5,0
154.0,8,0.2,101.8,0
153.0,8,0.2,101.9,0
152.0,8,0.1,101.7,0
151.0,8,0.0,101.8,0
150.0,8,0.1,101.8,0
149.0,8,0.2,101.9,1
148.0,8,0.2,101.8,1
147.0,8,0.1,102.0,1
146.0,8,-0.0,102.2,1
145.0,8,-0.2,102.0,1
144.0,8,-0.3,101.9,1
143.0,8,-0.5,102.2,1
142.0,8,-0.6,101.9,1
162.0,8,-0.2,101.6,0
163.0,8,-0.2,101.9,0
139.0,8,-0.1,102.3,1
138.0,8,0.1,102.0,1
137.0,8,0.3,101.6,1
136.0,8,0.5,101.7,1
164.0,8,-0.4,101.9,0
165.0,8,-0.3,101.8,0
168.0,8,0.8,101.9,0
132.0,8,0.6,101.4,1
169.0,8,1.1,102.2,0
170.0,8,0.9,101.9,0
129.0,8,0.9,101.6,1
128.0,8,0.9,101.5,1
175.0,8,-1.4,101.5,0
126.0,8,0.8,101.6,1
125.0,8,1.0,101.7,1
176.0,8,-1.0,102.1,0
177.0,8,-0.4,102.0,0
180.0,8,1.5,101.6,0
181.0,8,1.9,102.1,0
182.0,8,2.4,101.6,0
183.0,8,2.7,101.9,0
116.0,8,-1.4,101.5,1
184.0,8,3.4,102.0,0
185.0,8,3.6,101.9,0
186.0,8,3.6,102.4,0
187.0,8,2.9,101.6,0
188.0,8,1.2,101.7,0
189.0,8,-1.7,102.4,0
190.0,8,-4.3,102.0,0
191.0,8,-3.6,101.9,0
192.0,8,6.3,101.9,0
193.0,8,25.8,101.7,0
60.0,8,5.7,101.6,0
50.0,8,-7.6,101.5,0
49.0,8,-6.0,101.7,0
48.0,8,-4.5,101.5,0
47.0,8,-3.5,101.6,0
46.0,8,-2.9,101.6,0
160.0,8,-4.1,101.9,0
106.0,8,0.1,101.4,1
180.0,8,-0.1,101.4,0
120.0,8,0.0,101.4,1
132.0,8,-0.2,101.4,1
127.0,8,-0.1,101.5,1
72.0,8,0.1,101.5,0
71.0,8,0.0,101.4,0
125.0,8,-0.2,101.5,1
140.0,8,-0.3,101.4,1
61.0,8,0.2,101.4,0
116.0,8,-0.4,101.5,1
48.0,8,0.1,101.5,0
50.0,8,-0.0,101.5,0
126.0,8,-0.2,101.5,1
137.0,8,0.0,101.5,1
177.0,8,-0.1,101.8,0
142.0,8,-0.4,101.8,1
157.0,8,0.3,101.6,0
182.0,8,-0.0,101.5,0
183.0,8,0.0,101.8,0
136.0,8,0.1,101.7,1
60.0,8,0.1,101.6,0
176.0,8,-0.4,101.8,0
168.0,8,0.3,101.7,0
129.0,8,0.1,101.7,1
185.0,8,0.4,101.7,0
187.0,8,0.1,101.6,0
148.0,8,0.4,101.8,1
149.0,8,0.4,101.8,1
150.0,8,0.4,101.8,0
151.0,8,0.5,101.7,0
128.0,8,0.2,101.6,1
49.0,8,-1.1,101.7,0
152.0,8,0.9,101.6,0
161.0,8,-0.0,101.7,0
47.0,8,-0.9,101.6,0
46.0,8,-0.8,101.6,0
165.0,8,0.5,101.6,0
153.0,8,2.0,101.8,0
159.0,8,0.4,101.7,0
154.0,8,2.9,101.8,0
156.0,8,3.1,101.8,0
164.0,8,0.5,101.9,0
160.0,8,0.3,101.8,0
162.0,8,0.2,101.9,0
191.0,8,-5.3,101.9,0
192.0,8,-2.8,102.0,0
190.0,8,-5.3,102.0,0
193.0,8,6.9,101.9,0
189.0,8,-3.5,102.5,0
188.0,8,-0.7,102.0,0
147.0,8,3.2,102.0,1
186.0,8,3.6,102.0,0
146.0,8,3.8,102.1,1
184.0,8,4.4,101.9,0
144.0,8,4.2,102.0,1
143.0,8,2.2,102.3,1
181.0,8,3.7,102.0,0
139.0,8,0.9,102.3,1
170.0,8,6.1,101.9,0
138.0,8,1.6,102.0,1
169.0,8,49.9,102.0,0
163.0,8,4.0,102.0,0
145.0,8,28.0,101.9,1
178.0,8,0.0,101.4,0
45.0,8,0.2,101.4,0
133.0,8,-0.1,101.4,1
72.0,8,0.2,101.4,0
180.0,8,0.0,101.4,0
116.0,8,-0.3,101.5,1
48.0,8,0.2,101.5,0
61.0,8,0.2,101.5,0
157.0,8,0.2,101.5,0
137.0,8,0.2,101.5,1
126.0,8,-0.2,101.5,1
187.0,8,-0.0,101.5,0
128.0,8,-0.2,101.5,1
140.0,8,-0.3,101.5,1
129.0,8,-0.1,101.7,1
193.0,8,-0.2,102.0,0
192.0,8,-0.8,102.2,0
191.0,8,-1.2,102.1,0
190.0,8,-1.3,102.0,0
189.0,8,-1.1,102.4,0
188.0,8,-0.6,102.0,0
139.0,8,-0.1,102.3,1
186.0,8,0.3,102.1,0
185.0,8,0.4,101.7,0
184.0,8,0.4,101.9,0
183.0,8,0.3,101.8,0
182.0,8,0.3,101.6,0
181.0,8,0.2,102.2,0
138.0,8,0.3,101.9,1
136.0,8,0.9,101.7,1
177.0,8,-0.5,101.9,0
176.0,8,-0.9,101.8,0
132.0,8,0.3,101.5,1
46.0,8,-0.3,101.6,0
47.0,8,-0.4,101.7,0
171.0,8,-0.2,101.5,0
170.0,8,0.4,102.1,0
169.0,8,0.8,102.2,0
168.0,8,1.1,101.9,0
49.0,8,-2.0,101.6,0
50.0,8,-3.1,101.5,0
165.0,8,0.1,101.7,0
164.0,8,-0.4,101.9,0
163.0,8,-0.5,102.0,0
162.0,8,-0.4,101.8,0
161.0,8,-0.1,101.7,0
160.0,8,0.4,101.8,0
159.0,8,1.3,101.7,0
60.0,8,1.5,101.6,0
125.0,8,-13.3,101.5,1
156.0,8,19.7,101.7,0
143.0,8,-6.2,102.2,1
154.0,8,33.8,101.6,0
153.0,8,40.7,101.7,0
152.0,8,49.9,101.6,0
151.0,8,59.0,101.7,0
150.0,8,69.8,101.8,0
149.0,8,-61.1,101.9,1
148.0,8,-23.3,101.9,1
147.0,8,-19.3,102.0,1
146.0,8,-25.8,102.1,1
145.0,8,-37.1,101.8,1
144.0,8,-40.1,101.8,1
142.0,8,-4.0,102.0,1
132.0,8,-0.2,101.4,1
133.0,8,-0.2,101.4,1
127.0,8,-0.2,101.4,1
141.0,8,-0.2,101.4,1
157.0,8,0.2,101.4,0
187.0,8,-0.1,101.4,0
161.0,8,0.1,101.7,0
177.0,8,-0.1,101.8,0
176.0,8,-0.1,102.0,0
180.0,8,-0.2,101.5,0
175.0,8,-0.1,101.6,0
170.0,8,0.2,102.0,0
169.0,8,0.3,102.2,0
168.0,8,0.3,101.8,0
188.0,8,-0.4,102.0,0
165.0,8,0.0,101.6,0
116.0,8,-0.5,101.4,1
164.0,8,-0.0,101.9,0
163.0,8,-0.0,102.1,0
125.0,8,-0.5,101.6,1
72.0,8,0.1,101.4,0
126.0,8,-0.5,101.4,1
128.0,8,0.1,101.5,1
181.0,8,-0.1,102.2,0
129.0,8,0.4,101.6,1
136.0,8,0.2,101.6,1
138.0,8,-0.1,101.8,1
139.0,8,-0.3,102.3,1
140.0,8,-0.6,101.6,1
142.0,8,-0.5,102.1,1
143.0,8,-0.2,102.3,1
61.0,8,0.9,101.4,0
60.0,8,0.5,101.6,0
144.0,8,0.3,101.8,1
145.0,8,0.6,101.8,1
146.0,8,0.7,102.1,1
147.0,8,0.7,101.9,1
148.0,8,0.7,101.6,1
149.0,8,0.4,101.6,1
150.0,8,0.1,101.6,0
151.0,8,-0.2,101.7,0
152.0,8,-0.0,101.6,0
50.0,8,-3.4,101.6,0
49.0,8,-2.5,101.7,0
48.0,8,-1.8,101.5,0
47.0,8,-1.5,101.7,0
46.0,8,-1.4,101.6,0
153.0,8,0.2,101.7,0
154.0,8,1.0,101.7,0
155.0,8,1.8,101.6,0
182.0,8,3.9,101.7,0
183.0,8,6.6,101.6,0
184.0,8,10.7,101.7,0
185.0,8,18.0,101.5,0
156.0,8,5.7,101.8,0
159.0,8,-0.1,101.8,0
160.0,8,-0.1,101.8,0
186.0,8,58.1,101.9,0
193.0,8,6.8,102.2,0
192.0,8,2.5,102.4,0
191.0,8,-1.9,102.1,0
190.0,8,-6.7,101.9,0
189.0,8,-15.5,102.3,0
162.0,8,1.3,101.9,0
126.0,8,-0.3,101.4,1
187.0,8,0.0,101.4,0
72.0,8,0.2,101.4,0
134.0,8,-0.2,101.4,1
167.0,8,0.1,101.4,0
175.0,8,0.0,101.5,0
148.0,8,0.1,101.6,1
133.0,8,-0.3,101.5,1
135.0,8,-0.0,101.5,1
160.0,8,-0.2,101.7,0
159.0,8,-0.2,101.7,0
193.0,8,-0.0,101.7,0
161.0,8,-0.0,101.7,0
168.0,8,0.3,101.8,0
129.0,8,0.1,101.5,1
191.0,8,-1.0,101.8,0
165.0,8,-0.0,101.6,0
156.0,8,0.1,101.7,0
132.0,8,-0.2,101.5,1
183.0,8,0.1,101.8,0
178.0,8,-0.1,101.5,0
149.0,8,0.6,101.7,1
140.0,8,-0.5,101.6,1
150.0,8,0.5,101.8,0
60.0,8,0.2,101.5,0
182.0,8,0.0,101.7,0
180.0,8,-0.4,101.5,0
155.0,8,-0.2,101.4,0
151.0,8,0.5,101.8,0
125.0,8,-1.2,101.6,1
116.0,8,-1.0,101.5,1
154.0,8,-0.2,101.7,0
128.0,8,0.2,101.5,1
137.0,8,1.0,101.5,1
50.0,8,-1.9,101.6,0
49.0,8,-1.5,101.7,0
48.0,8,-1.0,101.5,0
47.0,8,-0.6,101.6,0
152.0,8,0.1,101.8,0
164.0,8,-0.1,101.8,0
136.0,8,3.0,101.9,1
163.0,8,-0.3,101.9,0
162.0,8,-0.7,101.9,0
169.0,8,1.9,101.9,0
170.0,8,2.2,101.9,0
153.0,8,-1.3,101.8,0
147.0,8,15.4,101.9,1
146.0,8,16.4,102.1,1
176.0,8,1.4,102.0,0
145.0,8,18.1,102.0,1
192.0,8,-1.1,101.9,0
144.0,8,17.4,102.0,1
190.0,8,-1.1,101.9,0
189.0,8,1.0,102.7,0
188.0,8,3.8,102.4,0
143.0,8,15.7,102.4,1
186.0,8,9.8,101.9,0
185.0,8,12.5,101.9,0
184.0,8,15.5,102.1,0
142.0,8,11.7,102.1,1
139.0,8,4.9,102.5,1
181.0,8,31.9,102.2,0
138.0,8,6.0,101.9,1
177.0,8,7.0,102.2,0
131.0,8,-0.1,101.4,1
48.0,8,0.2,101.4,0
126.0,8,-0.1,101.4,1
72.0,8,0.1,101.4,0
180.0,8,-0.2,101.4,0
45.0,8,0.1,101.4,0
157.0,8,0.2,101.5,0
130.0,8,-0.0,101.5,1
166.0,8,-0.0,101.4,0
178.0,8,-0.0,101.5,0
118.0,8,-0.3,101.5,1
60.0,8,0.1,101.6,0
165.0,8,-0.2,101.6,0
154.0,8,0.3,101.6,0
46.0,8,0.1,101.6,0
128.0,8,-0.1,101.6,1
155.0,8,0.3,101.6,0
50.0,8,-0.2,101.5,0
182.0,8,-0.1,101.6,0
164.0,8,-0.1,101.6,0
136.0,8,0.3,101.6,1
138.0,8,0.1,101.8,1
156.0,8,0.3,102.1,0
49.0,8,-0.3,101.6,0
139.0,8,-0.0,102.5,1
47.0,8,-0.1,101.6,0
140.0,8,-0.2,101.7,1
142.0,8,-0.2,102.0,1
143.0,8,-0.1,102.2,1
144.0,8,0.1,101.7,1
125.0,8,-0.5,101.6,1
159.0,8,0.3,101.9,0
160.0,8,0.6,101.8,0
161.0,8,0.7,101.7,0
153.0,8,0.6,101.7,0
162.0,8,0.6,102.0,0
163.0,8,0.4,101.9,0
193.0,8,2.0,102.0,0
192.0,8,-0.8,102.1,0
191.0,8,-1.9,101.9,0
190.0,8,-1.5,102.1,0
189.0,8,-0.3,102.8,0
188.0,8,1.3,102.4,0
187.0,8,3.1,101.7,0
186.0,8,4.9,102.0,0
185.0,8,6.4,101.8,0
184.0,8,7.7,102.0,0
183.0,8,9.0,101.7,0
152.0,8,9.2,101.8,0
181.0,8,12.7,102.1,0
145.0,8,15.8,101.9,1
146.0,8,14.2,102.3,1
147.0,8,13.1,102.1,1
177.0,8,2.6,102.0,0
176.0,8,1.8,101.8,0
129.0,8,2.6,101.8,1
148.0,8,21.8,101.7,1
151.0,8,56.2,101.8,0
170.0,8,7.0,102.2,0
169.0,8,7.1,102.3,0
168.0,8,7.8,102.1,0
167.0,8,9.3,101.7,0
149.0,8,41.5,101.6,1
150.0,8,51.6,101.7,0
137.0,8,0.3,101.3,1
141.0,8,-0.1,101.4,1
45.0,8,0.1,101.4,0
116.0,8,-0.4,101.4,1
158.0,8,0.1,101.4,0
180.0,8,-0.1,101.4,0
60.0,8,0.1,101.6,0
50.0,8,0.0,101.6,0
160.0,8,0.1,101.5,0
140.0,8,-0.3,101.5,1
161.0,8,0.2,101.5,0
48.0,8,0.1,101.5,0
61.0,8,0.2,101.4,0
157.0,8,0.2,101.5,0
154.0,8,0.2,101.6,0
72.0,8,0.2,101.5,0
155.0,8,0.2,101.5,0
46.0,8,-0.0,101.6,0
128.0,8,-0.1,101.5,1
148.0,8,0.2,101.4,1
124.0,8,-0.2,101.4,1
178.0,8,-0.1,101.4,0
149.0,8,0.2,101.6,1
125.0,8,-0.4,101.6,1
152.0,8,-0.2,101.6,0
47.0,8,-0.1,101.6,0
151.0,8,-0.2,101.7,0
150.0,8,0.1,101.7,0
193.0,8,0.0,101.9,0
192.0,8,-0.8,102.4,0
191.0,8,-1.4,102.1,0
190.0,8,-1.3,101.9,0
189.0,8,-0.7,102.4,0
188.0,8,0.3,102.3,0
187.0,8,1.3,102.0,0
186.0,8,1.9,102.3,0
185.0,8,2.3,101.8,0
184.0,8,2.3,101.8,0
183.0,8,2.2,101.7,0
182.0,8,1.8,101.7,0
181.0,8,1.4,102.3,0
147.0,8,4.2,101.7,1
146.0,8,4.7,102.0,1
177.0,8,2.0,102.0,0
176.0,8,2.6,101.7,0
145.0,8,6.5,101.9,1
144.0,8,5.6,101.9,1
143.0,8,4.0,102.2,1
170.0,8,2.1,102.0,0
169.0,8,2.3,102.1,0
168.0,8,2.6,101.9,0
142.0,8,3.7,102.0,1
165.0,8,3.8,101.7,0
164.0,8,3.1,101.9,0
163.0,8,2.4,101.8,0
162.0,8,1.8,101.8,0
49.0,8,-4.7,101.7,0
139.0,8,2.6,102.3,1
159.0,8,-6.6,101.7,0
138.0,8,3.1,101.8,1
136.0,8,6.5,101.7,1
156.0,8,-32.8,102.0,0
129.0,8,-5.3,101.7,1
153.0,8,-34.6,101.7,0
73.0,8,0.3,101.3,0
120.0,8,0.0,101.3,1
137.0,8,0.2,101.3,1
118.0,8,-0.2,101.3,1
158.0,8,0.0,101.3,0
116.0,8,-0.4,101.4,1
125.0,8,-0.2,101.4,1
60.0,8,0.1,101.4,0
128.0,8,-0.1,101.4,1
182.0,8,0.0,101.5,0
129.0,8,0.0,101.5,1
165.0,8,-0.1,101.4,0
140.0,8,-0.4,101.5,1
178.0,8,-0.1,101.4,0
132.0,8,-0.2,101.4,1
157.0,8,0.0,101.4,0
180.0,8,-0.0,101.5,0
50.0,8,-0.1,101.5,0
154.0,8,0.2,101.5,0
48.0,8,-0.0,101.4,0
152.0,8,0.3,101.5,0
46.0,8,-0.1,101.5,0
171.0,8,0.4,101.4,0
183.0,8,0.4,101.5,0
149.0,8,0.8,101.6,1
150.0,8,0.8,101.6,0
151.0,8,0.7,101.6,0
47.0,8,-0.3,101.6,0
153.0,8,0.4,101.5,0
49.0,8,-0.7,101.6,0
164.0,8,0.0,101.7,0
155.0,8,0.1,101.6,0
161.0,8,0.3,101.7,0
136.0,8,1.6,101.6,1
160.0,8,0.2,101.5,0
187.0,8,1.1,101.7,0
159.0,8,-0.0,101.7,0
191.0,8,-2.7,102.1,0
190.0,8,-2.4,102.1,0
189.0,8,-1.5,102.7,0
188.0,8,0.1,102.3,0
192.0,8,-2.9,102.1,0
186.0,8,3.4,102.2,0
185.0,8,4.4,101.8,0
184.0,8,4.7,101.7,0
193.0,8,-3.6,101.8,0
156.0,8,-1.4,102.1,0
181.0,8,5.9,102.1,0
148.0,8,13.9,101.7,1
147.0,8,17.7,101.9,1
177.0,8,4.8,102.1,0
176.0,8,5.0,101.9,0
146.0,8,27.4,102.0,1
144.0,8,33.4,101.7,1
170.0,8,14.4,102.0,0
169.0,8,15.5,102.2,0
168.0,8,17.4,102.0,0
143.0,8,28.9,102.2,1
142.0,8,17.5,101.8,1
139.0,8,5.4,102.4,1
163.0,8,8.2,101.8,0
162.0,8,9.0,101.9,0
138.0,8,6.9,101.9,1
145.0,8,36.5,101.7,1
116.0,8,-0.6,101.3,1
61.0,8,0.2,101.3,0
166.0,8,-0.2,101.3,0
141.0,8,-0.1,101.3,1
135.0,8,-0.2,101.3,1
133.0,8,-0.2,101.4,1
67.0,8,0.1,101.4,0
157.0,8,0.0,101.5,0
60.0,8,-0.0,101.4,0
171.0,8,0.2,101.5,0
155.0,8,0.1,101.6,0
129.0,8,-0.0,101.5,1
48.0,8,0.1,101.5,0
128.0,8,-0.0,101.4,1
50.0,8,-0.2,101.5,0
154.0,8,0.2,101.5,0
153.0,8,0.3,101.5,0
187.0,8,0.1,101.5,0
178.0,8,0.1,101.4,0
180.0,8,0.3,101.5,0
132.0,8,-0.2,101.4,1
140.0,8,-0.0,101.5,1
148.0,8,0.5,101.6,1
182.0,8,1.0,101.6,0
125.0,8,-0.2,101.4,1
46.0,8,-0.1,101.5,0
72.0,8,0.4,101.4,0
71.0,8,0.3,101.4,0
150.0,8,1.2,101.4,0
159.0,8,1.3,101.6,0
185.0,8,2.4,101.6,0
183.0,8,2.6,101.8,0
47.0,8,-0.4,101.6,0
138.0,8,1.1,101.7,1
136.0,8,2.1,101.6,1
164.0,8,0.8,101.9,0
163.0,8,2.0,101.7,0
162.0,8,3.3,101.7,0
49.0,8,-2.0,101.7,0
151.0,8,4.4,101.7,0
152.0,8,2.5,101.6,0
190.0,8,-0.4,101.9,0
181.0,8,9.5,102.1,0
177.0,8,6.2,102.1,0
176.0,8,5.6,101.9,0
170.0,8,9.7,102.2,0
168.0,8,7.6,101.9,0
165.0,8,4.7,102.0,0
191.0,8,1.8,102.1,0
156.0,8,2.9,102.0,0
188.0,8,9.3,102.1,0
139.0,8,6.4,102.3,1
142.0,8,11.7,102.0,1
143.0,8,15.0,102.3,1
144.0,8,17.8,102.0,1
145.0,8,20.1,102.0,1
184.0,8,16.3,101.9,0
146.0,8,23.4,102.2,1
186.0,8,17.3,102.0,0
147.0,8,27.3,102.1,1
169.0,8,22.2,102.3,0
189.0,8,12.8,102.4,0
192.0,8,8.5,102.5,0
193.0,8,9.5,102.4,0
72.0,8,0.1,101.3,0
61.0,8,0.2,101.4,0
161.0,8,0.5,101.3,0
166.0,8,-0.1,101.4,0
183.0,8,0.1,101.4,0
121.0,8,-0.0,101.3,1
73.0,8,0.2,101.3,0
159.0,8,0.1,101.3,0
45.0,8,0.1,101.4,0
182.0,8,0.1,101.4,0
180.0,8,-0.0,101.5,0
178.0,8,-0.0,101.5,0
170.0,8,0.4,102.0,0
175.0,8,0.0,101.4,0
184.0,8,0.4,101.8,0
116.0,8,-0.4,101.4,1
128.0,8,-0.1,101.6,1
129.0,8,0.1,101.6,1
135.0,8,-0.1,101.5,1
136.0,8,0.1,101.6,1
138.0,8,-0.0,101.9,1
191.0,8,-1.2,101.9,0
140.0,8,-0.2,101.6,1
141.0,8,-0.2,101.5,1
142.0,8,-0.2,102.0,1
185.0,8,1.3,101.5,0
144.0,8,-0.0,101.8,1
145.0,8,0.2,101.8,1
186.0,8,1.2,101.5,0
147.0,8,1.4,101.8,1
148.0,8,2.0,101.6,1
149.0,8,2.0,101.6,1
150.0,8,1.8,101.6,0
151.0,8,1.3,101.7,0
152.0,8,0.8,101.8,0
153.0,8,0.4,101.7,0
60.0,8,0.3,101.5,0
154.0,8,0.0,101.6,0
155.0,8,0.0,101.5,0
156.0,8,1.1,102.0,0
157.0,8,5.3,101.6,0
162.0,8,4.6,101.6,0
163.0,8,3.4,101.7,0
164.0,8,1.9,101.8,0
165.0,8,0.1,101.8,0
167.0,8,-0.7,101.5,0
50.0,8,-5.2,101.4,0
49.0,8,-4.0,101.5,0
187.0,8,4.5,101.4,0
47.0,8,-2.0,101.6,0
46.0,8,-1.6,101.6,0
176.0,8,2.8,101.8,0
177.0,8,4.2,102.0,0
181.0,8,9.7,102.1,0
188.0,8,3.1,102.1,0
143.0,8,29.3,102.2,1
146.0,8,38.3,102.0,1
168.0,8,9.2,102.1,0
169.0,8,18.6,102.2,0
190.0,8,1.9,102.1,0
192.0,8,3.3,102.3,0
193.0,8,5.1,102.4,0
139.0,8,8.3,102.4,1
189.0,8,3.8,102.5,0
159.0,8,-0.0,101.2,0
127.0,8,-0.2,101.3,1
158.0,8,0.1,101.3,0
133.0,8,-0.2,101.3,1
45.0,8,0.1,101.3,0
149.0,8,0.3,101.4,1
182.0,8,0.0,101.3,0
60.0,8,0.0,101.4,0
140.0,8,-0.1,101.4,1
155.0,8,-0.0,101.4,0
183.0,8,0.2,101.3,0
117.0,8,-0.4,101.3,1
125.0,8,-0.4,101.4,1
50.0,8,-0.1,101.4,0
161.0,8,0.8,101.3,0
119.0,8,-0.1,101.3,1
118.0,8,-0.3,101.4,1
129.0,8,0.3,101.4,1
137.0,8,0.2,101.4,1
128.0,8,0.1,101.5,1
46.0,8,-0.1,101.4,0
49.0,8,-0.3,101.5,0
47.0,8,-0.1,101.5,0
181.0,8,-0.1,101.7,0
186.0,8,1.2,101.7,0
184.0,8,1.6,101.7,0
132.0,8,0.6,101.6,1
135.0,8,0.4,101.5,1
136.0,8,0.6,101.7,1
138.0,8,0.8,101.7,1
142.0,8,1.5,101.8,1
144.0,8,2.1,101.6,1
145.0,8,2.9,101.5,1
191.0,8,-1.1,101.7,0
148.0,8,6.0,101.5,1
150.0,8,4.7,101.5,0
151.0,8,3.3,101.8,0
152.0,8,1.6,101.8,0
153.0,8,-0.1,101.5,0
